customer_id,customer_name,region,city,join_date,age,gender,total_lifetime_value
425,Customer_425,West,Delhi,2023-09-16,53,Male,15738.4
426,Customer_426,North,Hyderabad,2022-03-26,26,Female,3541.36
427,Customer_427,North,Mumbai,2023-05-31,63,Male,3855.81
428,Customer_428,West,Hyderabad,2022-03-06,63,Male,16703.0
429,Customer_429,North,Bangalore,2022-11-14,54,Female,12436.72
430,Customer_430,West,Hyderabad,2022-12-12,48,Male,12291.95
431,Customer_431,North,Hyderabad,2023-09-24,48,Male,9847.24
432,Customer_432,South,Chennai,2022-08-31,36,Male,11595.4
433,Customer_433,North,Chennai,2022-05-17,19,Male,12234.51
434,Customer_434,West,Chennai,2022-09-04,62,Female,19372.61
435,Customer_435,West,Hyderabad,2023-03-17,49,Male,4847.98
436,Customer_436,West,Mumbai,2022-02-14,60,Male,4683.97
437,Customer_437,West,Bangalore,2023-10-20,51,Male,1615.76
438,Customer_438,West,Bangalore,2023-11-19,18,Male,13334.88
439,Customer_439,East,Mumbai,2023-07-08,38,Female,11206.32
440,Customer_440,East,Mumbai,2022-03-30,20,Female,2669.16
441,Customer_441,North,Bangalore,2023-12-31,44,Male,7608.51
442,Customer_442,West,Delhi,2022-08-16,61,Female,3983.93
443,Customer_443,North,Chennai,2022-10-18,24,Male,6963.89
444,Customer_444,West,Chennai,2023-02-26,50,Female,19049.65
445,Customer_445,West,Bangalore,2022-03-08,26,Male,13824.72
446,Customer_446,East,Mumbai,2022-09-08,47,Male,647.6
447,Customer_447,East,Delhi,2022-02-10,35,Female,5423.91
448,Customer_448,South,Bangalore,2022-04-09,43,Female,702.05
449,Customer_449,East,Chennai,2022-11-02,37,Female,14439.94
450,Customer_450,South,Hyderabad,2023-04-01,55,Female,9653.73
451,Customer_451,South,Mumbai,2023-08-14,58,Female,19883.36
452,Customer_452,South,Hyderabad,2022-10-28,48,Male,14804.87
453,Customer_453,South,Bangalore,2022-07-18,25,Male,10599.3
454,Customer_454,South,Chennai,2023-10-21,40,Male,16191.76
455,Customer_455,North,Delhi,2023-05-03,42,Male,14243.67
456,Customer_456,East,Hyderabad,2022-04-16,64,Female,5253.64
457,Customer_457,South,Delhi,2023-02-05,18,Female,10840.04
458,Customer_458,West,Chennai,2023-12-06,63,Male,11341.98
459,Customer_459,East,Hyderabad,2023-04-22,35,Male,9299.02
460,Customer_460,East,Delhi,2022-05-02,36,Female,3994.26
461,Customer_461,South,Delhi,2022-03-18,59,Female,4855.7
462,Customer_462,North,Hyderabad,2022-11-08,23,Female,5980.42
463,Customer_463,South,Chennai,2022-04-22,34,Female,699.98
464,Customer_464,North,Delhi,2023-11-13,63,Female,18380.41
465,Customer_465,West,Bangalore,2023-06-02,62,Male,13878.87
466,Customer_466,East,Hyderabad,2022-07-16,25,Male,13947.54
467,Customer_467,West,Mumbai,2022-04-08,59,Male,11660.45
468,Customer_468,North,Mumbai,2023-04-04,26,Male,13941.56
469,Customer_469,North,Chennai,2022-08-18,54,Female,19646.32
470,Customer_470,West,Bangalore,2022-06-17,44,Male,8010.63
471,Customer_471,North,Delhi,2022-01-08,53,Male,14394.25
472,Customer_472,West,Mumbai,2022-06-21,23,Male,7510.82
473,Customer_473,East,Chennai,2022-12-26,23,Male,17158.63
474,Customer_474,West,Bangalore,2022-07-14,62,Male,17231.56
475,Customer_475,East,Bangalore,2022-09-26,21,Female,18094.2
476,Customer_476,West,Chennai,2022-01-19,39,Male,606.53
477,Customer_477,North,Chennai,2022-12-20,57,Male,6314.73
478,Customer_478,West,Delhi,2022-02-18,44,Female,3111.52
479,Customer_479,North,Chennai,2023-04-09,54,Female,9352.73
480,Customer_480,West,Delhi,2022-12-22,19,Female,10161.27
481,Customer_481,West,Delhi,2022-06-07,26,Female,5490.13
482,Customer_482,South,Hyderabad,2022-03-07,28,Male,14607.21
483,Customer_483,North,Bangalore,2023-07-25,37,Female,5760.51
484,Customer_484,South,Bangalore,2022-11-04,60,Male,17150.88
485,Customer_485,North,Bangalore,2022-12-03,56,Female,3964.36
486,Customer_486,South,Hyderabad,2023-11-02,31,Male,7661.09
487,Customer_487,East,Delhi,2022-05-01,43,Female,12633.64
488,Customer_488,West,Delhi,2023-02-08,55,Female,12304.03
489,Customer_489,North,Chennai,2023-10-09,47,Male,2021.57
490,Customer_490,North,Hyderabad,2023-07-22,53,Male,17002.04
491,Customer_491,West,Chennai,2022-04-06,55,Female,12162.27
492,Customer_492,North,Hyderabad,2022-04-24,52,Male,17462.26
493,Customer_493,North,Chennai,2023-03-05,23,Male,17418.89
494,Customer_494,South,Mumbai,2023-06-24,20,Male,11145.41
495,Customer_495,North,Bangalore,2022-01-02,18,Male,18260.24
496,Customer_496,East,Bangalore,2022-07-31,35,Female,17043.95
497,Customer_497,East,Delhi,2023-08-03,40,Male,19183.4
498,Customer_498,West,Mumbai,2023-10-02,49,Female,17084.72
499,Customer_499,North,Bangalore,2022-11-29,46,Male,16513.48
500,Customer_500,West,Delhi,2022-01-24,40,Female,9652.53
501,Customer_501,East,Mumbai,2023-01-03,53,Female,4634.61
502,Customer_502,North,Bangalore,2023-05-21,23,Female,18258.82
503,Customer_503,North,Chennai,2022-06-25,34,Female,14589.71
504,Customer_504,West,Hyderabad,2023-03-05,35,Male,5994.08
505,Customer_505,East,Mumbai,2023-03-18,48,Male,7149.42
506,Customer_506,North,Delhi,2023-07-02,23,Female,13878.53
507,Customer_507,West,Mumbai,2023-05-29,51,Male,9817.44
508,Customer_508,East,Delhi,2022-12-27,61,Male,2088.91
509,Customer_509,West,Mumbai,2022-10-01,61,Female,3258.23
510,Customer_510,South,Delhi,2022-06-26,44,Male,15040.15
511,Customer_511,North,Bangalore,2022-09-21,53,Male,6907.11
512,Customer_512,South,Chennai,2022-07-05,59,Male,10399.16
513,Customer_513,East,Bangalore,2023-06-11,42,Male,15449.12
514,Customer_514,South,Chennai,2022-10-06,27,Female,15147.92
515,Customer_515,South,Bangalore,2023-12-07,56,Female,3756.79
516,Customer_516,East,Bangalore,2022-07-17,63,Male,2418.68
517,Customer_517,West,Mumbai,2022-12-15,56,Female,12027.47
518,Customer_518,South,Hyderabad,2023-02-25,29,Female,14961.84
519,Customer_519,West,Delhi,2022-11-01,28,Female,3406.28
520,Customer_520,South,Delhi,2022-03-05,60,Female,7753.13
521,Customer_521,West,Delhi,2022-10-17,20,Male,17470.42
522,Customer_522,East,Chennai,2022-01-18,39,Male,18912.35
523,Customer_523,South,Delhi,2022-03-05,21,Male,9354.36
524,Customer_524,East,Delhi,2022-11-26,25,Female,2050.56
525,Customer_525,South,Mumbai,2022-01-17,31,Male,5525.08
526,Customer_526,East,Bangalore,2023-03-19,37,Male,5042.91
527,Customer_527,East,Delhi,2022-05-21,41,Male,5159.79
528,Customer_528,South,Hyderabad,2022-11-04,31,Female,10130.69
529,Customer_529,South,Delhi,2023-03-20,45,Male,11872.9
530,Customer_530,South,Chennai,2023-05-11,33,Female,2888.94
531,Customer_531,North,Chennai,2023-03-02,49,Female,17842.44
532,Customer_532,West,Chennai,2023-04-20,64,Female,12589.49
533,Customer_533,North,Delhi,2022-09-02,29,Female,12146.41
534,Customer_534,North,Mumbai,2023-03-26,33,Female,19751.94
535,Customer_535,East,Hyderabad,2022-12-17,36,Male,12748.81
536,Customer_536,South,Delhi,2023-08-22,22,Female,18614.7
537,Customer_537,West,Mumbai,2023-12-12,29,Female,6082.01
538,Customer_538,East,Mumbai,2022-06-10,46,Female,5182.53
539,Customer_539,North,Delhi,2022-05-20,22,Male,10572.11
540,Customer_540,South,Delhi,2023-05-08,59,Male,10417.87
541,Customer_541,East,Mumbai,2023-08-11,34,Male,4916.43
542,Customer_542,South,Mumbai,2023-06-15,64,Male,14143.29
543,Customer_543,East,Mumbai,2023-01-28,25,Female,1077.86
544,Customer_544,South,Delhi,2023-02-05,57,Female,13967.29
545,Customer_545,North,Mumbai,2022-02-19,57,Male,9414.97
546,Customer_546,West,Chennai,2022-10-22,47,Female,13935.65
547,Customer_547,North,Delhi,2023-03-01,27,Male,9803.07
548,Customer_548,West,Chennai,2022-01-12,37,Male,19558.01
549,Customer_549,South,Bangalore,2022-12-01,62,Male,7026.36
550,Customer_550,East,Delhi,2022-01-15,33,Female,19660.17
551,Customer_551,North,Bangalore,2022-01-28,58,Male,1766.99
552,Customer_552,West,Mumbai,2023-01-23,33,Male,13833.34
553,Customer_553,North,Mumbai,2022-10-19,59,Female,9357.27
554,Customer_554,West,Hyderabad,2022-09-07,20,Female,16531.68
555,Customer_555,North,Mumbai,2023-05-20,40,Female,15897.51
556,Customer_556,West,Bangalore,2022-04-08,39,Female,16104.1
557,Customer_557,West,Mumbai,2022-12-03,45,Female,2347.4
558,Customer_558,South,Delhi,2022-02-08,63,Female,16536.13
559,Customer_559,West,Mumbai,2022-02-07,62,Male,4673.78
560,Customer_560,South,Hyderabad,2022-10-27,53,Female,1000.77
561,Customer_561,West,Mumbai,2022-06-28,21,Female,4745.91
562,Customer_562,East,Bangalore,2023-09-01,55,Female,9846.06
563,Customer_563,East,Bangalore,2023-04-14,41,Male,14971.17
564,Customer_564,East,Mumbai,2022-10-09,36,Female,4763.33
565,Customer_565,West,Bangalore,2022-06-13,28,Male,2703.65
566,Customer_566,South,Bangalore,2023-03-29,57,Male,13096.36
567,Customer_567,South,Hyderabad,2022-04-07,63,Male,19686.01
568,Customer_568,West,Delhi,2022-11-05,57,Male,12216.97
569,Customer_569,East,Hyderabad,2022-09-19,63,Female,13975.62
570,Customer_570,East,Chennai,2022-10-20,56,Female,11442.77
571,Customer_571,South,Hyderabad,2022-09-06,35,Female,15755.79
572,Customer_572,East,Mumbai,2022-09-02,29,Female,19528.19
573,Customer_573,North,Delhi,2022-09-08,31,Female,11110.52
574,Customer_574,South,Mumbai,2022-05-03,64,Female,8627.41
575,Customer_575,East,Chennai,2022-11-21,35,Male,17276.69
576,Customer_576,South,Delhi,2023-11-12,61,Male,19409.7
577,Customer_577,North,Bangalore,2023-05-16,59,Female,3019.04
578,Customer_578,South,Hyderabad,2023-11-18,29,Female,11774.33
579,Customer_579,South,Mumbai,2023-12-17,57,Female,15952.97
580,Customer_580,South,Chennai,2022-03-07,44,Female,10900.12
581,Customer_581,South,Bangalore,2022-02-28,23,Female,8479.34
582,Customer_582,North,Hyderabad,2023-05-13,41,Female,13276.98
583,Customer_583,West,Bangalore,2023-01-08,50,Male,5767.5
584,Customer_584,South,Hyderabad,2022-09-23,62,Male,7308.11
585,Customer_585,South,Delhi,2023-10-15,33,Female,19849.39
586,Customer_586,East,Bangalore,2022-08-24,29,Female,12911.07
587,Customer_587,South,Bangalore,2022-08-06,48,Female,17522.08
588,Customer_588,East,Bangalore,2023-06-11,54,Male,16251.49
589,Customer_589,West,Delhi,2023-03-17,30,Male,13219.31
590,Customer_590,North,Chennai,2023-10-12,25,Male,16894.22
591,Customer_591,North,Hyderabad,2023-02-10,55,Male,6099.59
592,Customer_592,West,Bangalore,2023-08-24,20,Male,12923.77
593,Customer_593,North,Delhi,2023-08-12,37,Female,12016.77
594,Customer_594,West,Chennai,2023-10-10,21,Female,12637.18
595,Customer_595,West,Hyderabad,2023-04-14,61,Male,3788.32
596,Customer_596,West,Delhi,2022-04-20,62,Female,5906.24
597,Customer_597,North,Hyderabad,2022-12-19,19,Male,6089.84
598,Customer_598,East,Bangalore,2022-04-01,53,Male,12237.95
599,Customer_599,West,Chennai,2023-02-18,40,Male,19464.66
600,Customer_600,South,Delhi,2023-12-03,62,Female,19104.32
601,Customer_601,North,Chennai,2022-03-14,36,Female,4930.2
602,Customer_602,West,Bangalore,2023-11-16,57,Female,6444.48
603,Customer_603,West,Chennai,2023-07-01,25,Female,1203.21
604,Customer_604,South,Chennai,2023-12-23,33,Female,8276.9
605,Customer_605,East,Mumbai,2022-10-25,60,Male,16776.15
606,Customer_606,East,Chennai,2023-10-07,35,Male,18357.16
607,Customer_607,East,Hyderabad,2022-10-10,53,Male,5111.68
608,Customer_608,West,Delhi,2023-05-20,41,Female,5682.99
609,Customer_609,West,Mumbai,2022-07-17,18,Female,4806.57
610,Customer_610,West,Delhi,2022-02-01,18,Female,7327.02
611,Customer_611,North,Delhi,2023-10-10,63,Male,16192.81
612,Customer_612,South,Bangalore,2022-12-07,53,Male,13113.72
613,Customer_613,West,Bangalore,2023-10-20,28,Male,15825.85
614,Customer_614,South,Mumbai,2022-11-30,35,Female,11869.11
615,Customer_615,South,Bangalore,2022-05-23,33,Female,5525.8
616,Customer_616,East,Bangalore,2023-02-14,34,Male,4945.89
617,Customer_617,North,Bangalore,2022-02-13,41,Male,675.51
618,Customer_618,West,Delhi,2022-02-01,51,Male,15729.15
619,Customer_619,East,Mumbai,2022-01-28,21,Male,17018.86
620,Customer_620,East,Delhi,2023-02-27,52,Female,15481.51
621,Customer_621,West,Hyderabad,2023-05-06,32,Male,1950.84
622,Customer_622,South,Delhi,2022-06-09,19,Female,15363.32
623,Customer_623,East,Hyderabad,2022-07-26,48,Female,1392.47
624,Customer_624,South,Chennai,2022-01-18,26,Female,2559.06
625,Customer_625,North,Chennai,2022-04-13,27,Female,9089.27
626,Customer_626,South,Hyderabad,2023-08-05,42,Female,9784.87
627,Customer_627,North,Hyderabad,2023-09-23,22,Male,16414.31
628,Customer_628,South,Delhi,2023-10-13,31,Female,13750.77
629,Customer_629,East,Hyderabad,2023-11-03,59,Male,3489.74
630,Customer_630,East,Mumbai,2022-08-20,55,Male,4909.86
631,Customer_631,North,Chennai,2023-10-22,57,Female,6070.67
632,Customer_632,West,Chennai,2023-02-28,19,Male,2911.62
633,Customer_633,North,Hyderabad,2023-07-01,35,Male,6109.08
634,Customer_634,North,Bangalore,2022-08-27,46,Male,14707.66
635,Customer_635,South,Bangalore,2022-11-30,37,Male,5207.33
636,Customer_636,South,Hyderabad,2022-05-29,25,Female,16789.51
637,Customer_637,North,Mumbai,2023-09-15,54,Male,9655.58
638,Customer_638,East,Bangalore,2023-02-12,43,Male,6797.25
639,Customer_639,South,Hyderabad,2022-01-17,54,Female,8542.15
640,Customer_640,West,Mumbai,2022-08-14,21,Female,14335.19
641,Customer_641,South,Mumbai,2023-10-14,50,Female,10577.46
642,Customer_642,South,Delhi,2023-10-18,39,Female,641.93
643,Customer_643,West,Mumbai,2022-09-17,23,Female,18485.32
644,Customer_644,North,Bangalore,2023-12-30,50,Male,1786.92
645,Customer_645,West,Bangalore,2023-11-05,45,Female,18803.12
646,Customer_646,North,Hyderabad,2023-08-27,41,Male,1048.98
647,Customer_647,North,Hyderabad,2022-06-23,21,Female,15534.1
648,Customer_648,North,Mumbai,2022-07-24,19,Male,10926.16
649,Customer_649,West,Chennai,2023-02-19,30,Male,10361.66
650,Customer_650,North,Delhi,2023-05-23,63,Female,1919.18
651,Customer_651,East,Chennai,2022-06-02,28,Male,5155.53
652,Customer_652,West,Mumbai,2022-04-13,52,Female,15662.17
653,Customer_653,East,Mumbai,2023-12-15,56,Male,17879.57
654,Customer_654,North,Chennai,2022-03-06,27,Female,10817.81
655,Customer_655,South,Delhi,2022-04-27,60,Male,7390.2
656,Customer_656,North,Chennai,2023-10-27,27,Male,1668.89
657,Customer_657,East,Hyderabad,2022-06-05,25,Female,13802.48
658,Customer_658,East,Bangalore,2023-11-07,22,Female,5929.71
659,Customer_659,West,Hyderabad,2022-03-23,40,Female,1572.77
660,Customer_660,South,Bangalore,2023-06-02,51,Female,13484.11
661,Customer_661,West,Mumbai,2022-03-08,64,Female,9971.54
662,Customer_662,East,Delhi,2022-08-26,49,Female,733.26
663,Customer_663,North,Chennai,2023-08-07,33,Female,2663.02
664,Customer_664,South,Delhi,2023-08-30,21,Female,14134.44
665,Customer_665,North,Chennai,2022-11-22,45,Female,1741.59
666,Customer_666,North,Hyderabad,2023-08-13,61,Female,17386.28
667,Customer_667,South,Hyderabad,2022-03-08,31,Male,6570.86
668,Customer_668,West,Chennai,2022-06-25,29,Male,2229.0
669,Customer_669,North,Delhi,2023-11-15,38,Female,15315.27
670,Customer_670,East,Chennai,2023-04-23,33,Female,10726.33
671,Customer_671,North,Mumbai,2022-09-12,61,Male,6479.48
672,Customer_672,South,Hyderabad,2022-03-04,19,Female,8418.92
673,Customer_673,South,Mumbai,2023-02-07,40,Male,917.54
674,Customer_674,South,Hyderabad,2022-07-11,46,Male,13422.62
675,Customer_675,West,Hyderabad,2022-11-25,63,Male,7632.59
676,Customer_676,North,Bangalore,2022-03-12,60,Male,14423.73
677,Customer_677,West,Mumbai,2022-03-04,26,Male,12749.34
678,Customer_678,West,Mumbai,2022-10-24,24,Female,13199.46
679,Customer_679,South,Bangalore,2022-09-02,46,Male,15961.41
680,Customer_680,South,Delhi,2023-06-03,61,Female,12807.58
681,Customer_681,West,Mumbai,2023-01-28,34,Male,8665.16
682,Customer_682,North,Chennai,2023-08-24,26,Male,8103.59
683,Customer_683,East,Bangalore,2022-06-26,23,Male,2831.85
684,Customer_684,West,Mumbai,2022-07-23,61,Female,15699.15
685,Customer_685,North,Delhi,2023-10-08,37,Male,15341.61
686,Customer_686,South,Mumbai,2023-08-17,27,Male,5302.82
687,Customer_687,South,Hyderabad,2023-06-17,26,Female,17322.3
688,Customer_688,North,Chennai,2022-05-08,29,Female,11985.56
689,Customer_689,East,Bangalore,2022-07-14,50,Male,9834.39
690,Customer_690,South,Hyderabad,2022-07-13,49,Male,841.18
691,Customer_691,South,Delhi,2022-07-03,51,Male,7963.45
692,Customer_692,South,Hyderabad,2022-09-04,36,Female,12993.08
693,Customer_693,North,Hyderabad,2022-11-20,50,Male,2250.08
694,Customer_694,West,Delhi,2022-06-09,33,Female,9461.56
695,Customer_695,South,Hyderabad,2023-12-07,40,Male,19872.0
696,Customer_696,West,Bangalore,2023-09-14,43,Female,14472.5
697,Customer_697,East,Mumbai,2022-03-07,62,Female,11163.98
698,Customer_698,South,Hyderabad,2022-09-11,61,Male,10894.14
699,Customer_699,South,Bangalore,2022-10-10,58,Male,1353.42
700,Customer_700,East,Mumbai,2022-03-01,54,Female,19167.63
701,Customer_701,South,Mumbai,2022-04-28,26,Male,18599.46
702,Customer_702,West,Hyderabad,2023-02-27,47,Female,13806.89
703,Customer_703,North,Bangalore,2023-07-10,30,Female,2430.73
704,Customer_704,West,Hyderabad,2023-12-23,59,Male,4552.76
705,Customer_705,North,Delhi,2022-02-05,33,Female,4086.24
706,Customer_706,North,Mumbai,2023-06-15,63,Male,10631.78
707,Customer_707,West,Hyderabad,2022-04-01,19,Female,4552.18
708,Customer_708,West,Mumbai,2022-10-28,48,Male,14068.11
709,Customer_709,West,Bangalore,2023-12-25,60,Male,11131.98
710,Customer_710,West,Chennai,2022-08-05,36,Male,844.33
711,Customer_711,East,Hyderabad,2022-04-08,28,Female,15009.12
712,Customer_712,South,Hyderabad,2023-04-01,31,Male,4182.16
713,Customer_713,North,Mumbai,2023-06-15,64,Female,16585.26
714,Customer_714,West,Bangalore,2023-06-22,42,Female,7423.39
715,Customer_715,West,Delhi,2022-01-28,24,Male,7103.08
716,Customer_716,West,Bangalore,2023-07-30,32,Female,730.44
717,Customer_717,East,Hyderabad,2022-11-20,47,Male,19760.72
718,Customer_718,West,Delhi,2022-08-11,48,Female,12434.08
719,Customer_719,West,Bangalore,2022-03-21,41,Female,8743.24
720,Customer_720,West,Chennai,2023-07-17,42,Male,2384.12
721,Customer_721,South,Mumbai,2023-04-03,25,Male,14133.39
722,Customer_722,East,Bangalore,2023-09-06,47,Female,6013.24
723,Customer_723,West,Bangalore,2022-06-25,53,Male,19771.48
724,Customer_724,North,Chennai,2023-06-06,31,Male,19035.67
725,Customer_725,North,Hyderabad,2023-04-02,46,Female,14838.29
726,Customer_726,North,Mumbai,2023-02-27,44,Male,19435.9
727,Customer_727,East,Bangalore,2022-04-10,53,Female,2559.86
728,Customer_728,East,Delhi,2023-02-07,51,Male,5958.35
729,Customer_729,North,Bangalore,2023-07-30,38,Male,5438.24
730,Customer_730,West,Mumbai,2023-01-15,55,Female,1904.25
731,Customer_731,East,Bangalore,2023-06-15,28,Female,19458.42
732,Customer_732,North,Chennai,2022-11-28,50,Male,1669.49
733,Customer_733,North,Bangalore,2022-11-14,32,Male,17205.43
734,Customer_734,West,Bangalore,2023-10-15,29,Female,15479.15
735,Customer_735,South,Delhi,2023-06-21,41,Male,7829.41
736,Customer_736,East,Chennai,2022-03-30,54,Male,866.74
737,Customer_737,West,Chennai,2023-08-27,28,Male,618.87
738,Customer_738,North,Bangalore,2023-05-26,36,Male,4477.88
739,Customer_739,North,Delhi,2022-02-11,18,Female,10130.59
740,Customer_740,West,Bangalore,2023-01-24,34,Male,9429.24
741,Customer_741,East,Bangalore,2022-03-22,57,Female,11913.21
742,Customer_742,South,Mumbai,2023-02-06,33,Female,15553.21
743,Customer_743,South,Mumbai,2022-04-17,43,Male,7858.41
744,Customer_744,North,Delhi,2022-04-21,60,Female,3627.09
745,Customer_745,East,Hyderabad,2022-10-04,60,Male,16100.95
746,Customer_746,South,Mumbai,2022-08-02,32,Male,6987.47
747,Customer_747,East,Hyderabad,2023-05-21,25,Female,6094.2
748,Customer_748,East,Chennai,2022-05-01,47,Female,15404.08
749,Customer_749,North,Mumbai,2022-05-14,31,Female,18715.72
750,Customer_750,South,Mumbai,2023-12-21,50,Male,18341.74
751,Customer_751,West,Delhi,2023-01-06,59,Male,3180.13
752,Customer_752,North,Hyderabad,2022-09-14,24,Male,10311.58
753,Customer_753,South,Mumbai,2023-11-28,35,Female,2310.97
754,Customer_754,South,Mumbai,2022-06-29,29,Female,19239.03
755,Customer_755,South,Delhi,2022-02-17,19,Female,4696.94
756,Customer_756,South,Delhi,2023-08-22,46,Female,4349.88
757,Customer_757,South,Hyderabad,2022-01-19,38,Female,17833.27
758,Customer_758,East,Chennai,2022-02-15,24,Male,19373.09
759,Customer_759,North,Chennai,2023-03-27,44,Male,14103.83
760,Customer_760,East,Bangalore,2022-02-25,29,Female,2859.6
761,Customer_761,West,Mumbai,2023-10-19,37,Female,9974.18
762,Customer_762,South,Hyderabad,2022-04-02,31,Female,16423.8
763,Customer_763,North,Mumbai,2022-03-23,27,Female,11663.31
764,Customer_764,South,Hyderabad,2022-03-20,58,Male,3085.6
765,Customer_765,North,Hyderabad,2023-10-24,40,Female,3851.81
