customer_id,kmeans_cluster,segment
5922,2,Occasional
5923,1,High-value
5924,3,At-risk
5925,2,Occasional
5926,1,High-value
5927,4,New
5928,1,High-value
5929,4,New
5930,2,Occasional
5931,1,High-value
5932,1,High-value
5933,4,New
5934,3,At-risk
5935,2,Occasional
5936,5,Low-engagement
5937,4,New
5938,2,Occasional
5939,2,Occasional
5940,3,At-risk
5941,1,High-value
5942,4,New
5943,2,Occasional
5944,2,Occasional
5945,4,New
5946,3,At-risk
5947,1,High-value
5948,1,High-value
5949,5,Low-engagement
5950,1,High-value
5951,1,High-value
5952,4,New
5953,5,Low-engagement
5954,5,Low-engagement
5955,3,At-risk
5956,1,High-value
5957,2,Occasional
5958,4,New
5959,2,Occasional
5960,5,Low-engagement
5961,5,Low-engagement
5962,1,High-value
5963,4,New
5964,4,New
5965,1,High-value
5966,1,High-value
5967,4,New
5968,5,Low-engagement
5969,2,Occasional
5970,2,Occasional
5971,5,Low-engagement
5972,3,At-risk
5973,4,New
5974,1,High-value
5975,3,At-risk
5976,5,Low-engagement
5977,4,New
5978,3,At-risk
5979,3,At-risk
5980,5,Low-engagement
5981,1,High-value
5982,2,Occasional
5983,4,New
5984,2,Occasional
5985,5,Low-engagement
5986,3,At-risk
5987,2,Occasional
5988,2,Occasional
5989,5,Low-engagement
5990,2,Occasional
5991,1,High-value
5992,5,Low-engagement
5993,3,At-risk
5994,2,Occasional
5995,1,High-value
5996,5,Low-engagement
5997,5,Low-engagement
5998,2,Occasional
5999,4,New
6000,5,Low-engagement
6001,5,Low-engagement
6002,5,Low-engagement
6003,2,Occasional
6004,3,At-risk
6005,3,At-risk
6006,3,At-risk
6007,4,New
6008,1,High-value
6009,4,New
6010,2,Occasional
6011,2,Occasional
6012,5,Low-engagement
6013,1,High-value
6014,1,High-value
6015,3,At-risk
6016,2,Occasional
6017,1,High-value
6018,5,Low-engagement
6019,1,High-value
6020,2,Occasional
6021,5,Low-engagement
6022,1,High-value
6023,5,Low-engagement
6024,1,High-value
6025,5,Low-engagement
6026,5,Low-engagement
6027,4,New
6028,3,At-risk
6029,4,New
6030,3,At-risk
6031,4,New
6032,2,Occasional
6033,1,High-value
6034,1,High-value
6035,4,New
6036,1,High-value
6037,2,Occasional
6038,3,At-risk
6039,4,New
6040,5,Low-engagement
6041,1,High-value
6042,4,New
6043,1,High-value
6044,3,At-risk
6045,2,Occasional
6046,5,Low-engagement
6047,2,Occasional
6048,5,Low-engagement
6049,4,New
6050,1,High-value
6051,3,At-risk
6052,1,High-value
6053,5,Low-engagement
6054,2,Occasional
6055,2,Occasional
6056,3,At-risk
6057,5,Low-engagement
6058,4,New
6059,5,Low-engagement
6060,3,At-risk
6061,2,Occasional
6062,2,Occasional
6063,4,New
6064,3,At-risk
6065,4,New
6066,4,New
6067,2,Occasional
6068,3,At-risk
6069,3,At-risk
6070,1,High-value
6071,1,High-value
6072,4,New
6073,3,At-risk
6074,4,New
6075,3,At-risk
6076,4,New
6077,2,Occasional
6078,3,At-risk
6079,3,At-risk
6080,3,At-risk
6081,4,New
6082,4,New
6083,4,New
6084,4,New
6085,2,Occasional
6086,1,High-value
6087,5,Low-engagement
6088,4,New
6089,1,High-value
6090,3,At-risk
6091,1,High-value
6092,5,Low-engagement
6093,2,Occasional
6094,4,New
6095,2,Occasional
6096,1,High-value
6097,4,New
6098,1,High-value
6099,1,High-value
6100,5,Low-engagement
6101,2,Occasional
6102,5,Low-engagement
6103,1,High-value
6104,3,At-risk
6105,1,High-value
6106,4,New
6107,3,At-risk
6108,4,New
6109,5,Low-engagement
6110,1,High-value
6111,5,Low-engagement
6112,5,Low-engagement
6113,1,High-value
6114,2,Occasional
6115,1,High-value
6116,4,New
6117,4,New
6118,3,At-risk
6119,3,At-risk
6120,2,Occasional
6121,5,Low-engagement
6122,2,Occasional
6123,5,Low-engagement
6124,3,At-risk
6125,4,New
6126,2,Occasional
6127,3,At-risk
6128,2,Occasional
6129,3,At-risk
6130,4,New
6131,4,New
6132,1,High-value
6133,2,Occasional
6134,1,High-value
6135,5,Low-engagement
6136,4,New
6137,2,Occasional
6138,4,New
6139,5,Low-engagement
6140,2,Occasional
6141,1,High-value
6142,4,New
6143,1,High-value
6144,1,High-value
6145,1,High-value
6146,2,Occasional
6147,4,New
6148,1,High-value
6149,3,At-risk
6150,5,Low-engagement
6151,3,At-risk
6152,2,Occasional
6153,4,New
6154,5,Low-engagement
6155,2,Occasional
6156,5,Low-engagement
6157,3,At-risk
6158,3,At-risk
6159,4,New
6160,5,Low-engagement
6161,4,New
6162,4,New
6163,5,Low-engagement
6164,5,Low-engagement
6165,3,At-risk
6166,2,Occasional
6167,4,New
6168,5,Low-engagement
6169,2,Occasional
6170,3,At-risk
6171,5,Low-engagement
6172,5,Low-engagement
6173,5,Low-engagement
6174,5,Low-engagement
6175,2,Occasional
6176,5,Low-engagement
6177,3,At-risk
6178,5,Low-engagement
6179,4,New
6180,3,At-risk
6181,4,New
6182,3,At-risk
6183,2,Occasional
6184,3,At-risk
6185,5,Low-engagement
6186,3,At-risk
6187,5,Low-engagement
6188,1,High-value
6189,3,At-risk
6190,3,At-risk
6191,4,New
6192,1,High-value
6193,5,Low-engagement
6194,3,At-risk
6195,2,Occasional
6196,2,Occasional
6197,5,Low-engagement
6198,2,Occasional
6199,5,Low-engagement
6200,3,At-risk
6201,2,Occasional
6202,5,Low-engagement
6203,1,High-value
6204,5,Low-engagement
6205,3,At-risk
6206,5,Low-engagement
6207,3,At-risk
6208,4,New
6209,1,High-value
6210,4,New
6211,3,At-risk
6212,2,Occasional
6213,3,At-risk
6214,3,At-risk
6215,5,Low-engagement
6216,1,High-value
6217,5,Low-engagement
6218,3,At-risk
6219,1,High-value
6220,2,Occasional
6221,4,New
6222,3,At-risk
6223,2,Occasional
6224,1,High-value
6225,5,Low-engagement
6226,3,At-risk
6227,2,Occasional
6228,1,High-value
6229,5,Low-engagement
6230,3,At-risk
6231,4,New
6232,4,New
6233,3,At-risk
6234,4,New
6235,2,Occasional
6236,4,New
6237,4,New
6238,4,New
6239,1,High-value
6240,5,Low-engagement
6241,5,Low-engagement
6242,1,High-value
6243,2,Occasional
6244,4,New
6245,2,Occasional
6246,3,At-risk
6247,1,High-value
6248,1,High-value
6249,2,Occasional
6250,1,High-value
6251,5,Low-engagement
6252,1,High-value
6253,1,High-value
6254,4,New
6255,3,At-risk
6256,4,New
6257,1,High-value
6258,3,At-risk
6259,2,Occasional
6260,3,At-risk
6261,3,At-risk
6262,1,High-value
6263,3,At-risk
6264,1,High-value
6265,1,High-value
6266,4,New
6267,5,Low-engagement
6268,3,At-risk
6269,2,Occasional
6270,5,Low-engagement
6271,2,Occasional
6272,4,New
6273,1,High-value
6274,2,Occasional
6275,4,New
6276,5,Low-engagement
6277,2,Occasional
6278,1,High-value
6279,4,New
6280,3,At-risk
6281,5,Low-engagement
6282,5,Low-engagement
6283,5,Low-engagement
6284,4,New
6285,1,High-value
6286,3,At-risk
6287,2,Occasional
6288,4,New
6289,1,High-value
6290,3,At-risk
6291,1,High-value
6292,5,Low-engagement
6293,4,New
6294,3,At-risk
6295,3,At-risk
6296,1,High-value
6297,4,New
6298,2,Occasional
6299,3,At-risk
6300,4,New
6301,2,Occasional
6302,2,Occasional
6303,5,Low-engagement
6304,2,Occasional
6305,2,Occasional
6306,4,New
6307,1,High-value
6308,5,Low-engagement
6309,4,New
6310,4,New
6311,3,At-risk
6312,2,Occasional
6313,2,Occasional
6314,1,High-value
6315,4,New
6316,5,Low-engagement
6317,3,At-risk
6318,2,Occasional
6319,2,Occasional
6320,4,New
6321,4,New
6322,4,New
6323,5,Low-engagement
6324,3,At-risk
6325,2,Occasional
6326,3,At-risk
6327,3,At-risk
6328,4,New
6329,5,Low-engagement
6330,1,High-value
6331,3,At-risk
6332,1,High-value
6333,1,High-value
6334,5,Low-engagement
6335,5,Low-engagement
6336,1,High-value
6337,2,Occasional
6338,4,New
6339,2,Occasional
6340,5,Low-engagement
6341,5,Low-engagement
6342,1,High-value
6343,2,Occasional
6344,4,New
6345,3,At-risk
6346,2,Occasional
6347,3,At-risk
6348,4,New
6349,2,Occasional
6350,3,At-risk
6351,5,Low-engagement
6352,3,At-risk
6353,2,Occasional
6354,4,New
6355,1,High-value
6356,3,At-risk
6357,1,High-value
6358,1,High-value
6359,5,Low-engagement
6360,5,Low-engagement
6361,5,Low-engagement
6362,5,Low-engagement
6363,2,Occasional
6364,4,New
6365,2,Occasional
6366,5,Low-engagement
6367,2,Occasional
6368,3,At-risk
6369,2,Occasional
6370,4,New
6371,3,At-risk
6372,3,At-risk
6373,1,High-value
6374,3,At-risk
6375,3,At-risk
6376,3,At-risk
6377,2,Occasional
6378,2,Occasional
6379,3,At-risk
6380,2,Occasional
6381,3,At-risk
6382,4,New
6383,3,At-risk
6384,1,High-value
6385,4,New
6386,2,Occasional
6387,1,High-value
6388,5,Low-engagement
6389,4,New
6390,3,At-risk
6391,4,New
6392,4,New
6393,3,At-risk
6394,5,Low-engagement
6395,5,Low-engagement
6396,5,Low-engagement
6397,3,At-risk
6398,2,Occasional
6399,5,Low-engagement
6400,3,At-risk
6401,5,Low-engagement
6402,1,High-value
6403,2,Occasional
6404,3,At-risk
6405,1,High-value
6406,3,At-risk
6407,2,Occasional
6408,4,New
6409,3,At-risk
6410,5,Low-engagement
6411,1,High-value
6412,3,At-risk
6413,5,Low-engagement
6414,1,High-value
6415,3,At-risk
6416,2,Occasional
6417,1,High-value
6418,5,Low-engagement
6419,1,High-value
6420,5,Low-engagement
6421,5,Low-engagement
6422,4,New
6423,3,At-risk
6424,5,Low-engagement
6425,5,Low-engagement
6426,1,High-value
6427,1,High-value
6428,3,At-risk
6429,5,Low-engagement
6430,4,New
6431,1,High-value
6432,4,New
6433,2,Occasional
6434,4,New
6435,3,At-risk
6436,1,High-value
6437,4,New
6438,3,At-risk
6439,2,Occasional
6440,4,New
6441,1,High-value
6442,1,High-value
6443,2,Occasional
6444,3,At-risk
6445,1,High-value
6446,1,High-value
6447,4,New
6448,4,New
6449,2,Occasional
6450,3,At-risk
6451,4,New
6452,3,At-risk
6453,3,At-risk
6454,4,New
6455,2,Occasional
6456,1,High-value
6457,1,High-value
6458,4,New
6459,2,Occasional
6460,2,Occasional
6461,5,Low-engagement
6462,5,Low-engagement
6463,4,New
6464,3,At-risk
6465,5,Low-engagement
6466,4,New
6467,5,Low-engagement
6468,5,Low-engagement
6469,4,New
6470,3,At-risk
6471,3,At-risk
6472,4,New
6473,2,Occasional
6474,3,At-risk
6475,1,High-value
6476,5,Low-engagement
6477,3,At-risk
6478,4,New
6479,1,High-value
6480,4,New
6481,1,High-value
6482,5,Low-engagement
6483,4,New
6484,2,Occasional
6485,3,At-risk
6486,2,Occasional
6487,3,At-risk
6488,3,At-risk
6489,1,High-value
6490,3,At-risk
6491,3,At-risk
6492,3,At-risk
6493,5,Low-engagement
6494,5,Low-engagement
6495,3,At-risk
6496,1,High-value
6497,3,At-risk
6498,4,New
6499,5,Low-engagement
6500,2,Occasional
6501,5,Low-engagement
6502,1,High-value
6503,2,Occasional
6504,3,At-risk
6505,5,Low-engagement
6506,2,Occasional
6507,5,Low-engagement
6508,2,Occasional
6509,2,Occasional
6510,1,High-value
6511,3,At-risk
6512,3,At-risk
6513,3,At-risk
6514,1,High-value
6515,1,High-value
6516,1,High-value
6517,5,Low-engagement
6518,5,Low-engagement
6519,2,Occasional
6520,1,High-value
6521,2,Occasional
6522,2,Occasional
6523,3,At-risk
6524,4,New
6525,4,New
6526,4,New
6527,4,New
6528,5,Low-engagement
6529,3,At-risk
6530,5,Low-engagement
6531,2,Occasional
6532,2,Occasional
6533,1,High-value
6534,2,Occasional
6535,5,Low-engagement
6536,2,Occasional
6537,1,High-value
6538,1,High-value
6539,4,New
6540,4,New
6541,2,Occasional
6542,2,Occasional
6543,5,Low-engagement
6544,1,High-value
6545,1,High-value
6546,2,Occasional
6547,3,At-risk
6548,2,Occasional
6549,3,At-risk
6550,5,Low-engagement
6551,1,High-value
6552,5,Low-engagement
6553,4,New
6554,3,At-risk
6555,2,Occasional
6556,1,High-value
6557,3,At-risk
6558,5,Low-engagement
6559,5,Low-engagement
6560,2,Occasional
6561,4,New
6562,1,High-value
6563,4,New
6564,3,At-risk
6565,3,At-risk
6566,2,Occasional
6567,1,High-value
6568,4,New
6569,3,At-risk
6570,4,New
6571,5,Low-engagement
6572,5,Low-engagement
6573,1,High-value
6574,2,Occasional
6575,5,Low-engagement
6576,3,At-risk
6577,2,Occasional
6578,5,Low-engagement
6579,4,New
6580,3,At-risk
6581,1,High-value
6582,3,At-risk
6583,2,Occasional
6584,5,Low-engagement
6585,1,High-value
6586,1,High-value
6587,2,Occasional
6588,3,At-risk
6589,1,High-value
6590,1,High-value
6591,3,At-risk
6592,5,Low-engagement
6593,5,Low-engagement
6594,2,Occasional
6595,1,High-value
6596,1,High-value
6597,1,High-value
6598,3,At-risk
6599,5,Low-engagement
6600,2,Occasional
6601,4,New
6602,1,High-value
6603,4,New
6604,2,Occasional
6605,1,High-value
6606,2,Occasional
6607,1,High-value
6608,4,New
6609,5,Low-engagement
6610,5,Low-engagement
6611,3,At-risk
6612,5,Low-engagement
6613,5,Low-engagement
6614,1,High-value
6615,5,Low-engagement
6616,4,New
6617,2,Occasional
6618,5,Low-engagement
6619,3,At-risk
6620,5,Low-engagement
6621,1,High-value
6622,2,Occasional
6623,1,High-value
6624,3,At-risk
6625,1,High-value
6626,4,New
6627,1,High-value
6628,2,Occasional
6629,5,Low-engagement
6630,1,High-value
6631,4,New
6632,4,New
6633,1,High-value
6634,3,At-risk
6635,5,Low-engagement
6636,4,New
6637,4,New
6638,1,High-value
6639,4,New
6640,3,At-risk
6641,2,Occasional
6642,4,New
6643,3,At-risk
6644,2,Occasional
6645,2,Occasional
6646,2,Occasional
6647,5,Low-engagement
6648,2,Occasional
6649,3,At-risk
6650,4,New
6651,1,High-value
6652,1,High-value
6653,2,Occasional
6654,5,Low-engagement
6655,2,Occasional
6656,5,Low-engagement
6657,1,High-value
6658,5,Low-engagement
6659,3,At-risk
6660,3,At-risk
6661,4,New
6662,5,Low-engagement
6663,5,Low-engagement
6664,1,High-value
6665,2,Occasional
6666,5,Low-engagement
6667,3,At-risk
6668,1,High-value
6669,4,New
6670,4,New
6671,4,New
6672,5,Low-engagement
6673,3,At-risk
6674,3,At-risk
6675,5,Low-engagement
6676,5,Low-engagement
6677,1,High-value
6678,1,High-value
6679,4,New
6680,4,New
6681,4,New
6682,1,High-value
6683,2,Occasional
6684,2,Occasional
6685,2,Occasional
6686,5,Low-engagement
6687,5,Low-engagement
6688,5,Low-engagement
6689,2,Occasional
6690,5,Low-engagement
6691,5,Low-engagement
6692,5,Low-engagement
6693,2,Occasional
6694,4,New
6695,4,New
6696,4,New
6697,2,Occasional
6698,2,Occasional
6699,5,Low-engagement
6700,1,High-value
6701,3,At-risk
6702,1,High-value
6703,5,Low-engagement
6704,5,Low-engagement
6705,3,At-risk
6706,1,High-value
6707,2,Occasional
6708,2,Occasional
6709,1,High-value
6710,4,New
6711,5,Low-engagement
6712,1,High-value
6713,4,New
6714,3,At-risk
6715,1,High-value
6716,2,Occasional
6717,5,Low-engagement
6718,2,Occasional
6719,3,At-risk
6720,5,Low-engagement
6721,3,At-risk
6722,4,New
6723,1,High-value
6724,5,Low-engagement
6725,5,Low-engagement
6726,5,Low-engagement
6727,3,At-risk
6728,2,Occasional
6729,5,Low-engagement
6730,1,High-value
6731,4,New
6732,1,High-value
6733,2,Occasional
6734,3,At-risk
6735,1,High-value
6736,4,New
6737,2,Occasional
6738,1,High-value
6739,2,Occasional
6740,1,High-value
6741,3,At-risk
6742,1,High-value
6743,4,New
6744,3,At-risk
6745,3,At-risk
6746,1,High-value
6747,2,Occasional
6748,5,Low-engagement
6749,5,Low-engagement
6750,5,Low-engagement
6751,2,Occasional
6752,1,High-value
6753,1,High-value
6754,5,Low-engagement
6755,1,High-value
6756,5,Low-engagement
6757,4,New
6758,1,High-value
6759,2,Occasional
6760,2,Occasional
6761,5,Low-engagement
6762,3,At-risk
6763,5,Low-engagement
6764,2,Occasional
6765,4,New
6766,5,Low-engagement
6767,2,Occasional
6768,5,Low-engagement
6769,3,At-risk
6770,3,At-risk
6771,2,Occasional
6772,5,Low-engagement
6773,4,New
6774,5,Low-engagement
6775,3,At-risk
6776,2,Occasional
6777,2,Occasional
6778,3,At-risk
6779,4,New
6780,5,Low-engagement
6781,2,Occasional
6782,1,High-value
6783,5,Low-engagement
6784,5,Low-engagement
6785,5,Low-engagement
6786,5,Low-engagement
6787,4,New
6788,3,At-risk
6789,5,Low-engagement
6790,2,Occasional
6791,2,Occasional
6792,5,Low-engagement
6793,4,New
6794,4,New
6795,5,Low-engagement
6796,3,At-risk
6797,1,High-value
6798,3,At-risk
6799,1,High-value
6800,3,At-risk
6801,5,Low-engagement
6802,4,New
6803,1,High-value
6804,5,Low-engagement
6805,1,High-value
6806,4,New
6807,1,High-value
6808,5,Low-engagement
6809,5,Low-engagement
6810,2,Occasional
6811,4,New
6812,1,High-value
6813,3,At-risk
6814,1,High-value
6815,2,Occasional
6816,4,New
6817,1,High-value
6818,3,At-risk
6819,2,Occasional
6820,3,At-risk
6821,2,Occasional
6822,5,Low-engagement
6823,4,New
6824,1,High-value
6825,2,Occasional
6826,1,High-value
6827,4,New
6828,2,Occasional
6829,2,Occasional
6830,5,Low-engagement
6831,1,High-value
6832,5,Low-engagement
6833,2,Occasional
6834,2,Occasional
6835,5,Low-engagement
6836,1,High-value
6837,3,At-risk
6838,5,Low-engagement
6839,1,High-value
6840,1,High-value
6841,5,Low-engagement
6842,4,New
6843,2,Occasional
6844,1,High-value
6845,3,At-risk
6846,5,Low-engagement
6847,4,New
6848,3,At-risk
6849,3,At-risk
6850,1,High-value
6851,3,At-risk
6852,2,Occasional
6853,2,Occasional
6854,5,Low-engagement
6855,4,New
6856,3,At-risk
6857,5,Low-engagement
6858,4,New
6859,1,High-value
6860,4,New
6861,1,High-value
6862,2,Occasional
6863,3,At-risk
6864,4,New
6865,4,New
6866,1,High-value
6867,1,High-value
6868,4,New
6869,4,New
6870,2,Occasional
6871,1,High-value
6872,2,Occasional
6873,1,High-value
6874,3,At-risk
6875,1,High-value
6876,3,At-risk
6877,2,Occasional
6878,2,Occasional
6879,4,New
6880,2,Occasional
6881,1,High-value
6882,2,Occasional
6883,4,New
6884,5,Low-engagement
6885,1,High-value
6886,2,Occasional
6887,2,Occasional
6888,2,Occasional
6889,1,High-value
6890,4,New
6891,2,Occasional
6892,1,High-value
6893,5,Low-engagement
6894,3,At-risk
6895,4,New
6896,1,High-value
6897,1,High-value
6898,3,At-risk
6899,2,Occasional
6900,4,New
6901,5,Low-engagement
6902,3,At-risk
6903,1,High-value
6904,2,Occasional
6905,4,New
6906,2,Occasional
6907,2,Occasional
6908,2,Occasional
6909,3,At-risk
6910,4,New
6911,3,At-risk
6912,5,Low-engagement
6913,4,New
6914,1,High-value
6915,2,Occasional
6916,5,Low-engagement
6917,5,Low-engagement
6918,1,High-value
6919,3,At-risk
6920,3,At-risk
6921,3,At-risk
6922,1,High-value
6923,3,At-risk
6924,2,Occasional
6925,3,At-risk
6926,4,New
6927,1,High-value
6928,3,At-risk
6929,3,At-risk
6930,5,Low-engagement
6931,2,Occasional
6932,5,Low-engagement
6933,2,Occasional
6934,4,New
6935,2,Occasional
6936,3,At-risk
6937,3,At-risk
6938,2,Occasional
6939,1,High-value
6940,3,At-risk
6941,1,High-value
6942,3,At-risk
6943,1,High-value
6944,2,Occasional
6945,5,Low-engagement
6946,3,At-risk
6947,3,At-risk
6948,2,Occasional
6949,5,Low-engagement
6950,3,At-risk
6951,4,New
6952,4,New
6953,2,Occasional
6954,3,At-risk
6955,1,High-value
6956,1,High-value
6957,3,At-risk
6958,1,High-value
6959,3,At-risk
6960,4,New
6961,2,Occasional
6962,3,At-risk
6963,5,Low-engagement
6964,3,At-risk
6965,1,High-value
6966,3,At-risk
6967,5,Low-engagement
6968,5,Low-engagement
6969,3,At-risk
6970,3,At-risk
6971,3,At-risk
6972,5,Low-engagement
6973,3,At-risk
6974,5,Low-engagement
6975,5,Low-engagement
6976,3,At-risk
6977,3,At-risk
6978,3,At-risk
6979,5,Low-engagement
6980,5,Low-engagement
6981,5,Low-engagement
6982,4,New
6983,5,Low-engagement
6984,4,New
6985,5,Low-engagement
6986,1,High-value
6987,4,New
6988,1,High-value
6989,1,High-value
6990,2,Occasional
6991,5,Low-engagement
6992,4,New
6993,4,New
6994,1,High-value
6995,5,Low-engagement
6996,1,High-value
6997,1,High-value
6998,2,Occasional
6999,3,At-risk
7000,1,High-value
7001,1,High-value
7002,3,At-risk
7003,3,At-risk
7004,1,High-value
7005,4,New
7006,1,High-value
7007,1,High-value
7008,4,New
7009,1,High-value
7010,1,High-value
7011,1,High-value
7012,5,Low-engagement
7013,4,New
7014,5,Low-engagement
7015,3,At-risk
7016,1,High-value
7017,4,New
7018,1,High-value
7019,5,Low-engagement
7020,2,Occasional
7021,5,Low-engagement
7022,5,Low-engagement
7023,5,Low-engagement
7024,2,Occasional
7025,1,High-value
7026,2,Occasional
7027,1,High-value
7028,4,New
7029,1,High-value
7030,1,High-value
7031,4,New
7032,2,Occasional
7033,4,New
7034,5,Low-engagement
7035,1,High-value
7036,3,At-risk
7037,5,Low-engagement
7038,1,High-value
7039,1,High-value
7040,1,High-value
7041,2,Occasional
7042,4,New
7043,5,Low-engagement
7044,4,New
7045,2,Occasional
7046,4,New
7047,1,High-value
7048,4,New
7049,5,Low-engagement
7050,1,High-value
7051,4,New
7052,4,New
7053,5,Low-engagement
7054,4,New
7055,4,New
7056,4,New
7057,2,Occasional
7058,5,Low-engagement
7059,1,High-value
7060,1,High-value
7061,1,High-value
7062,3,At-risk
7063,5,Low-engagement
7064,2,Occasional
7065,2,Occasional
7066,1,High-value
7067,2,Occasional
7068,1,High-value
7069,5,Low-engagement
7070,4,New
7071,1,High-value
7072,1,High-value
7073,2,Occasional
7074,5,Low-engagement
7075,4,New
7076,4,New
7077,2,Occasional
7078,5,Low-engagement
7079,3,At-risk
7080,4,New
7081,5,Low-engagement
7082,3,At-risk
7083,2,Occasional
7084,4,New
7085,3,At-risk
7086,1,High-value
7087,3,At-risk
7088,1,High-value
7089,1,High-value
7090,5,Low-engagement
7091,5,Low-engagement
7092,3,At-risk
7093,1,High-value
7094,1,High-value
7095,2,Occasional
7096,3,At-risk
7097,1,High-value
7098,4,New
7099,5,Low-engagement
7100,1,High-value
7101,3,At-risk
7102,1,High-value
7103,2,Occasional
7104,4,New
7105,1,High-value
7106,2,Occasional
7107,3,At-risk
7108,3,At-risk
7109,3,At-risk
7110,2,Occasional
7111,3,At-risk
7112,1,High-value
7113,4,New
7114,3,At-risk
7115,2,Occasional
7116,5,Low-engagement
7117,3,At-risk
7118,4,New
7119,1,High-value
7120,3,At-risk
7121,1,High-value
7122,5,Low-engagement
7123,4,New
7124,2,Occasional
7125,4,New
7126,1,High-value
7127,1,High-value
7128,3,At-risk
7129,2,Occasional
7130,3,At-risk
7131,5,Low-engagement
7132,1,High-value
7133,5,Low-engagement
7134,4,New
7135,4,New
7136,1,High-value
7137,2,Occasional
7138,3,At-risk
7139,1,High-value
7140,1,High-value
7141,2,Occasional
7142,3,At-risk
7143,2,Occasional
7144,4,New
7145,5,Low-engagement
7146,5,Low-engagement
7147,4,New
7148,5,Low-engagement
7149,5,Low-engagement
7150,4,New
7151,4,New
7152,2,Occasional
7153,3,At-risk
7154,5,Low-engagement
7155,3,At-risk
7156,2,Occasional
7157,3,At-risk
7158,2,Occasional
7159,3,At-risk
7160,5,Low-engagement
7161,1,High-value
7162,5,Low-engagement
7163,1,High-value
7164,3,At-risk
7165,4,New
7166,3,At-risk
7167,4,New
7168,5,Low-engagement
7169,1,High-value
7170,2,Occasional
7171,2,Occasional
7172,3,At-risk
7173,5,Low-engagement
7174,2,Occasional
7175,2,Occasional
7176,3,At-risk
7177,3,At-risk
7178,2,Occasional
7179,3,At-risk
7180,4,New
7181,3,At-risk
7182,5,Low-engagement
7183,5,Low-engagement
7184,2,Occasional
7185,5,Low-engagement
7186,1,High-value
7187,3,At-risk
7188,1,High-value
7189,4,New
7190,1,High-value
7191,4,New
7192,2,Occasional
7193,2,Occasional
7194,5,Low-engagement
7195,5,Low-engagement
7196,2,Occasional
7197,2,Occasional
7198,1,High-value
7199,1,High-value
7200,3,At-risk
7201,3,At-risk
7202,3,At-risk
7203,5,Low-engagement
7204,3,At-risk
7205,4,New
7206,4,New
7207,2,Occasional
7208,3,At-risk
7209,3,At-risk
7210,3,At-risk
7211,2,Occasional
7212,5,Low-engagement
7213,1,High-value
7214,4,New
7215,4,New
7216,5,Low-engagement
7217,4,New
7218,5,Low-engagement
7219,4,New
7220,5,Low-engagement
7221,5,Low-engagement
7222,5,Low-engagement
7223,4,New
7224,1,High-value
7225,4,New
7226,5,Low-engagement
7227,5,Low-engagement
7228,5,Low-engagement
7229,3,At-risk
7230,3,At-risk
7231,2,Occasional
7232,3,At-risk
7233,5,Low-engagement
7234,4,New
7235,1,High-value
7236,2,Occasional
7237,3,At-risk
7238,3,At-risk
7239,4,New
7240,1,High-value
7241,2,Occasional
7242,4,New
7243,4,New
7244,2,Occasional
7245,1,High-value
7246,3,At-risk
7247,2,Occasional
7248,4,New
7249,4,New
7250,1,High-value
7251,4,New
7252,4,New
7253,5,Low-engagement
7254,5,Low-engagement
7255,3,At-risk
7256,1,High-value
7257,2,Occasional
7258,2,Occasional
7259,4,New
7260,2,Occasional
7261,1,High-value
7262,5,Low-engagement
7263,5,Low-engagement
7264,2,Occasional
7265,1,High-value
7266,4,New
7267,2,Occasional
7268,3,At-risk
7269,4,New
7270,1,High-value
7271,5,Low-engagement
7272,2,Occasional
7273,5,Low-engagement
7274,2,Occasional
7275,5,Low-engagement
7276,5,Low-engagement
7277,2,Occasional
7278,2,Occasional
7279,2,Occasional
7280,1,High-value
7281,3,At-risk
7282,4,New
7283,2,Occasional
7284,3,At-risk
7285,4,New
7286,5,Low-engagement
7287,1,High-value
7288,3,At-risk
7289,4,New
7290,5,Low-engagement
7291,2,Occasional
7292,5,Low-engagement
7293,2,Occasional
7294,1,High-value
7295,4,New
7296,2,Occasional
7297,2,Occasional
7298,5,Low-engagement
7299,3,At-risk
7300,2,Occasional
7301,5,Low-engagement
7302,1,High-value
7303,1,High-value
7304,5,Low-engagement
7305,1,High-value
7306,2,Occasional
7307,5,Low-engagement
7308,3,At-risk
7309,5,Low-engagement
7310,3,At-risk
7311,2,Occasional
7312,2,Occasional
7313,3,At-risk
7314,1,High-value
7315,4,New
7316,1,High-value
7317,2,Occasional
7318,1,High-value
7319,2,Occasional
7320,4,New
7321,2,Occasional
7322,2,Occasional
7323,2,Occasional
7324,1,High-value
7325,5,Low-engagement
7326,1,High-value
7327,2,Occasional
7328,1,High-value
7329,3,At-risk
7330,4,New
7331,4,New
7332,2,Occasional
7333,3,At-risk
7334,5,Low-engagement
7335,1,High-value
7336,1,High-value
7337,1,High-value
7338,1,High-value
7339,2,Occasional
7340,5,Low-engagement
7341,2,Occasional
7342,5,Low-engagement
7343,4,New
7344,1,High-value
7345,1,High-value
7346,4,New
7347,4,New
7348,3,At-risk
7349,2,Occasional
7350,5,Low-engagement
7351,2,Occasional
7352,4,New
7353,2,Occasional
7354,5,Low-engagement
7355,3,At-risk
7356,4,New
7357,4,New
7358,3,At-risk
7359,5,Low-engagement
7360,1,High-value
7361,2,Occasional
7362,5,Low-engagement
7363,1,High-value
7364,4,New
7365,4,New
7366,5,Low-engagement
7367,5,Low-engagement
7368,5,Low-engagement
7369,3,At-risk
7370,1,High-value
