order_id,customer_id,product_id,quantity,amount,order_date,channel,region
544,9577,622,1,2435.7,2022-05-07,Web,North
545,4139,35,2,4816.44,2022-08-10,App,West
546,9103,722,3,2308.0,2022-05-13,App,East
547,1318,697,3,3106.48,2023-02-19,Web,South
548,5465,213,3,1375.51,2022-04-21,In-store,North
549,5116,281,4,1894.21,2022-03-08,Web,East
550,7410,511,3,2910.08,2023-11-15,In-store,East
551,567,479,4,4639.3,2022-11-16,Web,South
552,7896,271,3,4865.48,2023-01-14,In-store,South
553,9658,879,4,4065.14,2022-06-17,App,North
554,9400,761,3,4123.29,2022-07-13,App,North
555,7298,659,1,692.98,2023-07-10,In-store,West
556,2466,179,3,4533.32,2022-02-23,In-store,North
557,4145,141,2,4749.53,2022-08-23,App,West
558,4349,96,1,1234.61,2023-07-31,In-store,South
559,3927,351,2,2587.44,2023-12-02,In-store,East
560,7560,718,3,2038.14,2022-11-21,Web,West
561,4011,25,3,3754.81,2022-09-24,Web,East
562,2878,768,1,843.68,2023-06-29,Web,West
563,1401,723,3,3693.67,2023-11-08,App,East
564,6708,151,4,4254.57,2023-08-07,Web,East
565,9761,723,1,686.48,2023-08-01,Web,North
566,741,81,1,1230.27,2023-12-22,App,South
567,6331,827,3,706.29,2022-08-27,In-store,North
568,8892,492,1,4059.06,2023-04-12,In-store,South
569,703,912,4,207.13,2022-08-28,App,East
570,6256,864,1,4482.14,2023-06-15,Web,West
571,4389,479,4,2732.83,2022-04-26,Web,East
572,9148,307,2,1156.99,2022-08-15,App,West
573,9066,373,4,839.01,2023-03-04,Web,South
574,7128,621,4,853.91,2023-10-24,App,North
575,1821,138,4,1410.09,2023-04-02,Web,South
576,7907,456,4,494.97,2023-06-08,App,South
577,4745,439,2,4010.66,2022-11-10,In-store,South
578,4392,378,3,1440.46,2023-07-21,In-store,West
579,1380,958,2,173.52,2022-06-20,App,East
580,8471,813,3,4005.79,2022-06-26,In-store,East
581,8039,962,3,2970.98,2023-04-06,In-store,West
582,4348,281,1,255.78,2023-09-04,Web,South
583,9224,186,4,1204.06,2022-05-17,App,South
584,1344,603,1,1680.48,2022-06-02,Web,East
585,5271,64,3,4697.87,2022-11-09,Web,South
586,605,684,2,2188.63,2022-11-03,In-store,West
587,6520,664,4,3485.76,2023-09-11,In-store,East
588,7533,754,3,3906.36,2022-12-03,App,West
589,6584,819,4,2664.89,2022-01-15,App,West
590,592,319,4,594.64,2023-08-07,Web,West
591,8039,664,4,4678.53,2022-05-10,In-store,South
592,6164,816,3,2304.49,2023-06-01,In-store,South
593,3955,532,1,934.95,2022-10-31,App,North
594,8204,544,1,3864.56,2022-01-02,Web,North
595,6780,674,4,4421.45,2022-05-09,In-store,East
596,122,989,1,3688.98,2023-04-12,Web,North
597,2277,52,2,2286.47,2022-11-29,Web,West
598,8096,255,3,4919.28,2023-12-04,Web,West
599,7077,38,4,590.13,2022-08-23,App,East
600,878,782,2,819.79,2023-09-10,Web,South
601,786,152,1,1447.51,2022-04-22,Web,East
602,2077,483,4,748.17,2022-03-19,In-store,East
603,5672,885,4,2293.23,2022-07-24,In-store,South
604,101,979,2,3019.3,2023-05-26,Web,East
605,8568,200,2,1585.29,2023-01-12,App,North
606,8838,264,4,247.76,2022-10-16,Web,East
607,3383,134,4,2846.29,2022-08-21,Web,South
608,5961,746,1,2847.47,2022-02-07,App,East
609,6344,971,4,4367.08,2022-09-22,In-store,West
610,4817,881,3,605.52,2023-04-19,In-store,South
611,2024,171,2,1920.99,2022-03-10,Web,East
612,7293,499,4,1235.59,2022-06-11,Web,North
613,1046,823,4,603.32,2022-06-30,In-store,East
614,2098,461,2,1576.74,2022-05-11,In-store,North
615,3823,411,4,4044.02,2022-09-06,In-store,South
616,4822,792,3,1251.13,2022-11-16,App,West
617,3867,860,2,4576.32,2023-02-03,App,North
618,6210,579,2,3492.26,2023-04-07,Web,South
619,8077,6,4,568.71,2023-07-09,In-store,West
620,2350,578,4,1186.06,2022-03-09,Web,East
621,384,993,3,267.63,2023-08-19,Web,West
622,2586,144,4,666.69,2022-05-31,Web,North
623,703,441,3,3633.73,2023-05-08,App,North
624,2097,62,2,856.47,2022-03-05,Web,South
625,319,987,4,1533.29,2023-06-21,In-store,North
626,8213,745,3,3452.91,2023-10-22,App,South
627,592,725,3,3229.78,2022-03-19,In-store,North
628,4105,449,4,4495.22,2022-08-13,Web,East
629,1461,146,2,1736.98,2022-07-28,In-store,East
630,1912,251,4,1898.24,2023-11-17,Web,East
631,3127,113,1,567.71,2023-09-26,Web,West
632,6913,592,2,1489.15,2023-02-11,Web,West
633,6848,422,2,4243.42,2022-05-24,Web,East
634,7045,658,4,779.29,2023-08-29,In-store,North
635,5349,782,3,1918.45,2023-05-24,App,West
636,1271,497,4,4232.09,2022-02-06,Web,North
637,7167,666,1,1179.53,2023-10-04,App,East
638,282,582,1,870.16,2023-08-03,Web,West
639,5213,779,1,133.72,2022-05-11,Web,South
640,1830,2,3,4598.18,2022-11-08,In-store,West
641,8745,281,4,4362.95,2023-08-27,App,North
642,3740,762,4,1023.96,2023-01-09,Web,South
643,6277,451,4,3958.46,2023-11-26,In-store,West
644,2965,250,3,4869.02,2023-07-12,In-store,East
645,5617,445,1,1595.88,2022-07-26,App,West
646,7764,680,1,3374.58,2023-02-17,In-store,South
647,2808,926,3,1106.46,2022-09-08,Web,East
648,2920,9,4,2977.62,2022-06-14,In-store,East
649,1571,414,3,1704.91,2023-12-01,App,South
650,5757,490,4,3118.33,2023-01-07,Web,South
651,6708,405,2,3373.24,2022-04-11,Web,North
652,7950,854,2,3618.02,2022-03-03,In-store,East
653,6877,301,3,4525.57,2023-05-15,Web,West
654,8253,140,1,637.15,2022-01-22,In-store,South
655,3576,554,3,1449.3,2022-05-18,Web,North
656,2829,124,1,933.21,2023-08-23,Web,East
657,2575,693,3,2237.34,2022-10-05,App,South
658,3383,670,4,2213.4,2022-06-08,Web,South
659,3765,302,2,1741.09,2023-02-06,App,North
660,3425,582,4,4939.47,2022-04-30,Web,South
661,1099,347,2,3828.64,2022-07-07,In-store,West
662,198,738,2,549.97,2023-12-18,App,South
663,2689,975,3,2070.56,2022-12-22,In-store,West
664,7099,60,3,4318.9,2022-04-29,In-store,South
665,6130,633,4,916.46,2022-02-11,Web,North
666,9761,567,4,2374.68,2023-04-13,In-store,East
667,9063,310,4,3889.04,2022-09-20,Web,South
668,510,926,1,520.93,2022-07-04,In-store,East
669,2464,847,3,4105.4,2023-10-10,In-store,South
670,7098,255,4,642.28,2023-09-15,App,East
671,1889,59,3,2370.86,2022-12-22,Web,West
672,2251,548,2,4789.12,2022-03-28,Web,West
673,4672,58,1,2594.69,2023-02-20,Web,North
674,5011,825,2,4514.49,2023-12-04,App,East
675,985,107,4,4599.47,2022-09-30,In-store,East
676,796,605,3,2203.43,2023-05-15,App,South
677,6090,391,2,4677.75,2023-09-09,Web,West
678,848,975,2,539.31,2022-08-07,In-store,North
679,1392,820,4,1797.67,2022-08-07,Web,East
680,7594,307,1,4434.1,2023-04-16,Web,East
681,5718,605,3,2704.06,2022-02-23,Web,East
682,2994,526,1,3608.96,2022-06-11,In-store,North
683,7628,714,2,309.02,2023-09-13,App,North
684,4458,408,1,3359.5,2022-09-30,Web,North
685,4572,934,1,4264.33,2022-10-05,App,West
686,9630,258,3,3430.65,2022-09-03,App,North
687,8594,711,1,4770.25,2023-09-29,Web,East
688,878,120,2,3502.31,2023-10-21,In-store,South
689,3155,373,4,1648.14,2023-11-12,App,East
690,5710,291,1,1345.99,2023-05-06,App,North
691,9099,732,2,3184.22,2022-04-09,In-store,East
692,4442,680,1,569.87,2023-07-28,In-store,East
693,1096,690,1,1986.11,2022-09-17,Web,North
694,1807,154,1,2232.65,2022-10-27,Web,South
695,5997,352,3,3048.96,2022-11-28,In-store,South
696,1677,143,1,1241.22,2023-03-05,Web,East
697,8400,363,2,4645.23,2023-12-05,Web,North
698,9558,982,2,4716.34,2022-03-29,In-store,North
699,5502,727,3,3027.54,2022-08-04,App,North
700,9602,138,1,3393.41,2023-07-31,Web,East
701,7277,985,2,1605.08,2023-05-12,In-store,West
702,7182,757,1,1357.12,2022-08-18,App,West
703,8438,508,3,1421.14,2023-10-13,App,West
704,8069,283,1,2090.7,2022-09-20,Web,East
705,2603,241,4,4652.65,2022-08-09,Web,East
706,5168,410,1,1612.15,2022-10-06,Web,West
707,3482,146,2,1512.74,2023-12-22,Web,North
708,1478,449,4,1696.72,2022-12-23,Web,West
709,6286,962,3,1249.31,2022-01-09,Web,North
710,2498,800,3,3666.74,2023-10-03,In-store,North
711,5851,741,3,2076.27,2023-04-24,Web,South
712,1481,351,4,2393.42,2022-07-14,In-store,South
713,1788,618,1,3604.85,2022-07-11,In-store,South
714,1813,972,3,3286.72,2023-09-09,App,East
715,2924,589,2,2082.07,2023-07-12,App,East
716,2562,752,2,213.57,2022-05-26,In-store,West
717,2947,571,1,4473.73,2022-12-02,Web,South
718,916,319,3,660.62,2022-04-17,Web,East
719,9085,861,3,4228.75,2022-07-16,App,North
720,6372,187,4,3769.0,2022-03-09,In-store,North
721,7314,387,2,4187.43,2022-09-11,App,West
722,2816,765,2,4481.29,2022-01-10,App,West
723,5286,836,1,326.66,2022-06-12,In-store,East
724,4594,912,4,2245.0,2023-04-18,App,South
725,977,319,4,383.15,2023-08-11,Web,South
726,750,778,1,1654.42,2023-08-07,App,South
727,3556,14,2,789.73,2022-12-20,Web,West
728,7581,757,3,2934.76,2023-03-25,Web,North
729,4800,179,3,3117.9,2023-04-10,In-store,North
730,7456,613,1,2886.22,2023-10-19,App,East
731,3016,83,4,1195.36,2022-08-17,Web,West
732,8461,939,2,1300.64,2022-09-17,Web,North
733,3029,113,2,1608.66,2023-04-01,In-store,South
734,6449,94,2,863.15,2023-01-29,In-store,South
735,9204,231,4,2219.1,2023-06-21,In-store,North
736,5240,452,3,3551.79,2023-07-03,In-store,North
737,1249,495,4,4037.72,2022-11-16,In-store,East
738,8955,830,4,213.05,2023-04-05,App,North
739,8915,376,3,322.01,2022-02-04,App,South
740,1406,100,1,3157.57,2023-11-08,In-store,North
741,6155,752,2,2342.92,2022-01-12,App,South
742,439,318,3,1785.75,2023-07-01,In-store,East
743,315,672,4,3922.37,2023-06-22,Web,North
744,2113,603,3,2507.24,2022-03-14,App,South
745,4997,791,1,2982.89,2023-05-31,Web,South
746,592,467,4,1747.56,2022-06-30,App,South
747,5534,546,2,1556.39,2023-12-31,Web,South
748,3671,715,1,4748.71,2022-04-08,App,East
749,8049,915,3,3523.89,2022-10-17,In-store,North
750,1910,279,3,1718.92,2022-02-28,App,North
751,8028,494,1,4995.09,2022-01-31,In-store,South
752,4464,812,4,364.55,2022-05-01,App,West
753,6775,435,1,2206.11,2022-09-29,In-store,South
754,2424,106,4,4907.4,2023-03-22,In-store,North
755,3271,680,1,4508.85,2023-09-16,App,South
756,9446,184,2,2322.76,2023-09-12,Web,West
757,1454,497,1,3598.26,2022-08-13,In-store,North
758,196,887,1,1914.28,2023-11-03,Web,East
759,5587,200,1,2448.64,2022-06-22,In-store,North
760,8982,393,3,3264.13,2022-05-18,App,East
761,3554,376,3,1932.16,2022-12-15,Web,East
762,9005,14,1,3897.28,2023-01-21,App,South
763,4931,751,3,1804.58,2023-04-17,App,East
764,2581,752,1,1107.1,2023-06-05,Web,East
765,9724,826,1,1345.3,2022-05-13,In-store,East
766,8166,758,1,4528.28,2022-03-16,In-store,East
767,405,63,3,3796.39,2022-02-27,App,North
768,8145,232,2,4504.11,2022-11-14,Web,West
769,2845,995,2,4658.05,2022-03-16,In-store,East
770,2337,802,3,158.3,2022-10-28,App,West
771,7847,449,2,1044.02,2023-07-11,In-store,North
772,90,672,4,2018.97,2022-07-09,App,South
773,9598,648,2,1124.06,2022-04-15,Web,North
774,5063,535,2,367.2,2023-06-29,Web,West
775,6729,416,1,4648.92,2023-10-02,App,East
776,9810,806,1,4456.06,2022-08-15,Web,North
777,3595,380,2,1032.72,2023-03-30,Web,South
778,9718,235,1,2506.85,2022-09-15,App,South
779,9888,739,3,4891.18,2023-12-17,Web,East
780,4042,878,1,2994.43,2023-09-13,App,South
781,8945,534,4,2749.69,2022-11-11,Web,South
782,716,869,1,2180.09,2023-01-21,In-store,South
783,2442,923,1,722.25,2022-01-28,App,East
784,8140,213,1,660.46,2022-06-21,In-store,South
785,3430,957,1,4389.86,2022-07-16,Web,North
786,5269,692,1,1286.27,2022-05-05,In-store,West
787,8667,157,2,1429.89,2022-05-17,App,West
788,2822,653,2,767.16,2022-07-23,In-store,North
789,8061,373,1,2022.86,2022-02-23,App,North
790,9844,229,4,3170.32,2023-03-21,In-store,North
791,6152,421,1,2748.72,2022-03-08,App,North
792,7397,682,1,267.95,2023-06-01,In-store,South
793,2902,429,3,2399.54,2022-07-24,App,West
794,3101,126,1,2151.23,2022-06-08,App,North
795,3593,42,4,1385.43,2022-07-14,Web,West
796,8375,104,4,3281.02,2022-03-23,Web,North
797,6666,930,3,4705.05,2022-07-27,Web,West
798,6833,162,1,3532.34,2022-07-13,App,North
799,9815,374,1,980.68,2022-05-19,Web,East
800,84,243,2,3292.49,2022-04-03,App,East
801,86,74,4,841.41,2022-06-30,App,North
802,7465,975,3,2778.07,2022-02-15,App,North
803,9935,667,1,4811.76,2022-02-11,In-store,South
804,1311,80,1,4860.39,2022-05-01,Web,West
805,9133,362,2,4427.59,2022-09-20,App,West
806,1037,682,2,1899.68,2023-11-19,Web,East
807,1401,794,1,3554.48,2023-10-02,Web,South
808,3481,308,3,931.94,2023-10-19,App,South
809,4821,667,2,4658.13,2022-09-11,App,West
810,5750,947,1,2330.12,2022-11-19,In-store,North
811,4714,708,1,2886.58,2022-07-10,Web,West
812,6159,317,3,1986.03,2022-10-17,In-store,South
813,725,418,4,2131.32,2023-09-02,Web,West
814,188,105,2,1935.27,2023-07-19,App,North
815,6378,459,3,2432.64,2023-10-26,In-store,East
816,4831,3,1,4311.22,2022-02-24,In-store,West
817,6602,487,2,4240.49,2022-12-07,App,West
818,2773,665,1,1752.79,2023-08-26,App,North
819,4613,665,1,658.68,2022-12-08,Web,West
820,2581,870,1,2303.42,2022-01-14,In-store,West
821,3701,705,3,126.53,2023-10-16,In-store,South
822,2940,256,2,3765.55,2023-09-27,In-store,South
823,1139,460,2,113.01,2022-10-28,Web,South
824,7212,890,4,1111.07,2022-09-06,In-store,North
825,8396,978,3,836.69,2023-09-19,Web,West
826,7641,233,4,4379.51,2022-02-28,Web,West
827,3381,293,4,4997.61,2022-10-26,In-store,West
828,1346,378,1,816.56,2022-03-31,In-store,South
829,8553,269,2,2886.39,2022-08-07,In-store,East
830,1144,594,3,4147.63,2022-02-26,Web,South
831,214,655,3,1826.69,2023-10-22,App,West
832,1849,495,1,1348.94,2022-09-16,Web,West
833,642,134,2,1527.32,2023-02-05,Web,West
834,606,295,2,1682.31,2023-08-10,In-store,North
835,366,653,3,1356.41,2023-01-25,Web,West
836,1229,588,4,427.4,2022-02-24,Web,West
837,899,890,2,4603.94,2022-03-06,Web,North
838,2751,74,3,4510.11,2023-12-17,App,East
839,5381,123,1,4276.41,2022-07-08,App,North
840,90,154,1,3858.09,2022-09-12,App,South
841,989,411,4,3766.33,2022-02-07,App,South
842,7058,534,4,3559.23,2022-01-08,Web,West
843,2441,609,2,4275.94,2022-01-19,In-store,North
844,5564,619,1,367.37,2023-08-21,App,East
845,293,80,2,3871.75,2022-08-25,App,West
846,9682,705,3,4354.86,2022-07-09,App,South
847,4727,555,2,3279.0,2022-12-19,App,East
848,4266,233,1,4258.57,2023-12-30,In-store,West
849,5430,238,4,1557.81,2022-10-03,Web,East
850,9642,683,1,1871.36,2023-01-23,In-store,North
851,4986,65,2,3089.75,2022-09-22,In-store,South
852,9283,779,1,793.89,2022-01-22,App,South
853,6200,638,2,1037.0,2023-10-21,In-store,East
854,2616,745,4,4970.36,2023-03-21,Web,South
855,8343,854,2,3958.44,2022-07-09,App,South
856,5435,93,3,652.94,2023-04-21,In-store,South
857,984,34,1,671.77,2023-01-10,Web,West
858,1820,579,1,2023.33,2022-03-29,In-store,North
859,977,223,1,4989.23,2022-10-19,In-store,South
860,6150,761,2,4877.83,2022-03-28,Web,North
861,8381,973,3,2416.14,2022-06-09,Web,West
862,6461,826,2,2265.47,2022-12-31,Web,South
863,2779,779,1,2987.15,2023-09-05,In-store,South
864,2572,562,2,3343.3,2022-05-27,App,South
865,9379,622,4,1397.6,2022-01-23,In-store,East
866,3902,869,1,936.88,2023-02-09,In-store,South
867,3440,200,2,4102.16,2022-10-27,App,East
868,7234,778,4,1835.08,2022-05-11,In-store,East
869,9540,870,2,291.81,2022-02-25,Web,West
870,5485,463,4,4302.64,2023-07-05,Web,East
871,7538,520,4,3699.24,2022-05-10,App,East
872,3408,448,4,3634.03,2022-12-08,Web,North
873,8859,670,1,3292.97,2022-03-13,Web,East
874,773,164,2,2128.56,2022-10-11,App,North
875,9357,30,1,4451.66,2023-08-05,App,East
876,4954,952,2,1890.22,2022-06-26,Web,West
877,4595,95,4,1412.41,2022-04-17,In-store,North
878,8841,361,2,2744.32,2023-04-18,Web,South
879,4947,965,1,2371.38,2023-05-22,In-store,North
880,9252,403,1,265.09,2022-05-17,In-store,South
881,988,561,4,1505.94,2022-03-31,App,North
882,2191,226,1,1968.61,2023-12-03,Web,West
883,4624,589,1,3980.06,2023-07-21,In-store,West
884,1786,113,4,2047.64,2022-03-13,In-store,West
885,9720,250,1,4704.38,2023-09-10,App,West
886,6150,958,2,3729.24,2023-03-24,Web,East
887,6817,445,2,4113.71,2022-08-15,In-store,South
888,1902,921,4,4463.76,2023-12-02,Web,West
889,2404,462,3,1059.24,2022-04-23,Web,East
890,2986,907,4,4031.97,2022-11-13,Web,West
891,1851,542,3,1046.65,2023-01-10,Web,East
892,9200,71,3,2792.35,2023-01-20,App,North
893,5156,250,1,1599.7,2023-02-12,App,East
894,8738,194,4,2538.61,2023-02-17,App,West
895,6018,291,1,1133.51,2022-09-29,App,East
896,8717,939,2,4810.96,2023-05-16,In-store,West
897,9930,963,2,3363.35,2023-03-29,Web,East
898,1081,481,2,1328.61,2023-11-19,Web,North
899,2022,435,1,1259.33,2023-03-21,App,South
900,7175,558,3,873.37,2023-11-04,Web,East
901,5563,190,1,3907.94,2023-12-04,App,North
902,9531,764,3,2450.15,2023-04-10,In-store,West
903,9523,446,4,4482.33,2023-05-12,Web,North
904,771,32,2,105.61,2023-05-28,App,North
905,8181,401,2,2533.76,2022-12-26,App,East
906,5787,499,3,2486.73,2023-11-20,App,West
907,9934,947,1,4914.87,2023-02-01,Web,East
908,7360,668,2,3652.71,2022-03-13,App,West
909,6946,597,3,2741.9,2022-05-20,Web,North
910,7447,768,1,2947.93,2022-09-29,In-store,East
911,9551,819,3,3525.71,2022-12-24,Web,North
912,6781,19,2,4602.22,2023-01-03,App,West
913,1597,353,1,412.57,2023-02-21,Web,West
914,8748,185,2,414.63,2023-06-06,In-store,South
915,5447,512,1,1107.07,2023-06-16,In-store,East
916,4355,843,4,2264.78,2023-12-18,In-store,North
917,835,225,4,1811.81,2023-10-01,Web,South
918,9840,983,2,355.0,2022-09-27,Web,West
919,9059,647,4,3032.16,2022-07-04,App,South
920,904,392,1,4231.59,2022-01-14,Web,North
921,143,670,3,374.13,2023-11-07,Web,North
922,6021,263,4,2663.23,2022-12-27,App,North
923,7887,751,2,4909.66,2022-11-16,Web,North
924,3724,570,4,346.37,2023-06-21,App,North
925,2787,752,4,1542.6,2023-08-02,Web,West
926,3391,598,2,2265.87,2022-05-09,App,West
927,6946,27,2,949.71,2022-03-27,App,East
928,2760,552,2,2800.96,2022-12-08,Web,South
929,7820,234,3,4274.82,2023-06-28,Web,South
930,9914,356,3,1893.77,2023-07-15,Web,East
931,3154,109,1,143.03,2023-03-01,App,North
932,2832,420,4,3107.1,2023-09-13,Web,East
933,6513,19,4,4423.12,2023-03-14,Web,South
934,9897,125,1,3987.88,2022-12-27,App,West
935,8650,91,3,3288.45,2022-10-02,App,East
936,9469,440,1,3899.96,2022-04-05,Web,North
937,7532,582,4,1680.23,2022-12-17,Web,South
938,5313,336,4,2480.34,2022-05-06,App,West
939,7446,536,4,1985.05,2023-08-31,In-store,South
940,7203,766,2,295.86,2022-11-30,Web,South
941,1609,152,1,1302.47,2023-11-07,In-store,East
942,3895,158,4,2534.57,2022-05-25,Web,North
943,6789,679,1,3263.02,2023-05-30,Web,West
944,1097,685,1,194.43,2023-05-05,App,West
945,627,611,3,4641.42,2022-07-10,In-store,South
946,1291,757,4,3027.02,2023-02-06,App,East
947,4718,242,4,4188.7,2023-12-05,In-store,West
948,3412,177,1,1004.15,2023-08-05,Web,East
949,2145,163,2,3174.83,2023-01-19,Web,East
950,900,148,4,497.15,2023-05-10,In-store,North
951,698,292,2,2318.23,2022-11-21,App,South
952,6081,971,1,3516.69,2023-12-31,Web,North
953,4056,370,2,3340.03,2022-02-12,In-store,North
954,7232,659,1,1244.54,2023-10-03,App,West
955,3441,680,1,644.13,2023-02-21,In-store,West
956,3417,109,2,1841.82,2023-08-28,Web,East
957,2490,345,4,3091.04,2023-09-02,Web,West
958,6595,370,3,539.1,2023-10-21,App,North
959,6378,22,2,4201.95,2022-10-11,In-store,East
960,6120,193,1,2569.06,2022-09-07,Web,East
961,793,980,1,4302.9,2022-09-06,In-store,South
962,7749,767,4,3280.56,2022-04-18,Web,East
963,923,739,4,4873.2,2022-03-14,In-store,West
964,1482,151,2,2508.51,2022-06-25,Web,South
965,6988,664,2,3655.78,2022-08-10,In-store,North
966,7506,295,4,2501.49,2023-01-14,Web,East
967,8934,87,3,929.5,2023-01-15,App,North
968,2034,38,1,539.03,2023-10-30,In-store,East
969,1446,639,2,1255.82,2022-01-01,App,North
970,8567,175,2,2933.9,2022-08-12,App,West
971,2910,391,3,4182.21,2023-09-03,Web,South
972,5769,103,2,794.4,2022-06-17,App,East
973,8816,428,4,4628.5,2023-06-02,App,East
974,6443,713,3,2445.12,2023-07-11,In-store,West
975,9241,221,2,2570.64,2022-12-03,In-store,North
976,606,169,3,253.06,2022-02-17,In-store,South
977,2114,619,1,4850.8,2023-05-02,Web,North
978,2577,426,1,397.18,2023-05-05,App,South
979,5741,586,3,1521.54,2022-11-12,App,East
980,5511,463,1,3197.39,2023-11-12,App,South
981,278,560,1,3243.6,2022-06-22,In-store,South
982,2058,378,2,2196.31,2023-11-14,In-store,North
983,1165,584,1,4358.08,2023-03-24,App,South
984,3172,489,3,1730.55,2023-12-12,Web,East
985,5307,406,3,858.76,2023-06-20,App,West
986,6537,191,1,304.73,2022-03-23,In-store,West
987,261,980,3,767.93,2023-06-21,In-store,North
988,5186,441,2,4779.93,2023-01-31,App,East
989,3566,850,2,1619.48,2023-06-16,Web,South
990,3819,184,3,3318.43,2022-07-31,Web,North
991,4563,418,4,4846.58,2023-03-17,In-store,West
992,6208,535,1,4439.9,2023-09-07,Web,North
993,2795,28,2,2571.56,2023-06-09,In-store,West
994,9396,169,2,513.94,2023-06-29,App,West
995,6989,10,1,3623.39,2023-11-13,App,South
996,2013,820,4,746.17,2023-06-19,App,East
997,6243,107,4,824.85,2022-03-20,App,West
998,8496,312,4,4409.28,2023-12-19,Web,East
999,1097,919,1,3368.38,2022-09-02,App,West
1000,1167,138,4,4658.55,2023-07-15,App,South
1001,4310,755,2,4795.39,2023-07-22,In-store,North
1002,7885,449,1,2355.87,2023-09-24,Web,East
1003,2353,504,3,3378.26,2022-09-09,App,South
1004,5534,29,2,3309.21,2023-10-21,App,South
1005,8085,430,1,652.39,2023-09-14,In-store,North
1006,5849,41,1,3133.45,2022-07-27,Web,North
1007,8537,709,2,642.37,2023-08-14,App,West
1008,744,812,1,4293.74,2022-03-05,In-store,South
1009,9814,29,1,4648.7,2023-01-20,In-store,West
1010,2542,628,1,2006.02,2023-02-02,In-store,East
1011,5801,50,2,3499.52,2022-10-21,App,South
1012,1149,497,3,3528.32,2023-10-06,In-store,West
