customer_id,feedback_text,sentiment_score,tone_label
2184,Terrible experience,5,Positive
3736,Loved it!,5,Positive
5988,Loved it!,1,Negative
2757,Loved it!,3,Neutral
6295,Terrible experience,5,Positive
8257,Not satisfied,2,Negative
1163,Not satisfied,2,Negative
7067,Product quality average,5,Positive
1220,Loved it!,2,Negative
4566,Not satisfied,4,Positive
5399,Loved it!,3,Neutral
4388,Loved it!,3,Neutral
7925,Not satisfied,1,Negative
6665,Terrible experience,1,Negative
8490,Poor packaging,3,Neutral
5032,Product quality average,1,Negative
9648,Excellent service,1,Negative
1365,Terrible experience,1,Negative
2485,Great product!,2,Negative
6113,Great product!,1,Negative
5127,Great product!,2,Negative
5474,Great product!,4,Positive
6761,Great product!,3,Neutral
6972,Product quality average,3,Neutral
934,Product quality average,5,Positive
3258,Poor packaging,4,Positive
2951,Poor packaging,4,Positive
381,Great product!,5,Positive
7727,Product quality average,4,Positive
7664,Loved it!,1,Negative
829,Excellent service,1,Negative
5240,Great product!,4,Positive
9407,Not satisfied,2,Negative
1443,Loved it!,1,Negative
2258,Product quality average,5,Positive
721,Terrible experience,5,Positive
9248,Fast delivery,5,Positive
3846,Terrible experience,5,Positive
1050,Excellent service,2,Negative
9371,Excellent service,5,Positive
2173,Excellent service,2,Negative
8461,Poor packaging,5,Positive
7944,Loved it!,1,Negative
7879,Poor packaging,4,Positive
8611,Terrible experience,4,Positive
473,Product quality average,2,Negative
8113,Excellent service,4,Positive
2043,Product quality average,1,Negative
3449,Great product!,1,Negative
6569,Poor packaging,2,Negative
3940,Product quality average,1,Negative
2768,Product quality average,2,Negative
5511,Poor packaging,1,Negative
1997,Excellent service,1,Negative
2576,Product quality average,5,Positive
6378,Terrible experience,3,Neutral
5418,Poor packaging,2,Negative
9132,Excellent service,1,Negative
1697,Poor packaging,5,Positive
1472,Poor packaging,4,Positive
679,Not satisfied,1,Negative
3462,Excellent service,2,Negative
9695,Great product!,4,Positive
2323,Not satisfied,1,Negative
1166,Loved it!,1,Negative
5571,Fast delivery,1,Negative
3642,Fast delivery,5,Positive
4034,Fast delivery,2,Negative
3652,Loved it!,4,Positive
7454,Fast delivery,5,Positive
7378,Excellent service,1,Negative
8579,Terrible experience,5,Positive
5068,Product quality average,1,Negative
3233,Product quality average,2,Negative
2944,Excellent service,2,Negative
336,Product quality average,3,Neutral
9646,Terrible experience,2,Negative
2906,Product quality average,5,Positive
2788,Product quality average,2,Negative
7756,Not satisfied,1,Negative
6407,Fast delivery,3,Neutral
2725,Excellent service,5,Positive
8366,Loved it!,1,Negative
2329,Excellent service,4,Positive
7478,Poor packaging,1,Negative
2738,Terrible experience,5,Positive
4311,Great product!,1,Negative
2994,Great product!,1,Negative
6819,Loved it!,5,Positive
3127,Not satisfied,3,Neutral
2389,Poor packaging,3,Neutral
3955,Terrible experience,2,Negative
4719,Terrible experience,4,Positive
8656,Fast delivery,4,Positive
2800,Fast delivery,3,Neutral
2827,Excellent service,2,Negative
8918,Poor packaging,4,Positive
8939,Product quality average,2,Negative
7968,Loved it!,1,Negative
4680,Terrible experience,4,Positive
3529,Loved it!,5,Positive
7549,Terrible experience,2,Negative
7702,Terrible experience,3,Neutral
5227,Not satisfied,5,Positive
7112,Poor packaging,3,Neutral
3398,Great product!,3,Neutral
7182,Fast delivery,4,Positive
7151,Product quality average,2,Negative
3251,Poor packaging,3,Neutral
8935,Poor packaging,4,Positive
4077,Great product!,3,Neutral
6787,Product quality average,3,Neutral
5745,Loved it!,2,Negative
2688,Poor packaging,2,Negative
5676,Loved it!,1,Negative
170,Terrible experience,3,Neutral
8196,Great product!,3,Neutral
1095,Fast delivery,4,Positive
6178,Great product!,4,Positive
6839,Loved it!,4,Positive
7440,Fast delivery,4,Positive
7097,Poor packaging,5,Positive
9905,Excellent service,3,Neutral
2480,Loved it!,5,Positive
6299,Product quality average,2,Negative
552,Great product!,5,Positive
1228,Not satisfied,3,Neutral
6901,Excellent service,3,Neutral
4827,Terrible experience,4,Positive
6728,Not satisfied,1,Negative
3634,Poor packaging,3,Neutral
5913,Poor packaging,4,Positive
1275,Great product!,5,Positive
7385,Fast delivery,4,Positive
5096,Great product!,2,Negative
9397,Terrible experience,3,Neutral
641,Loved it!,5,Positive
2972,Fast delivery,2,Negative
4196,Terrible experience,2,Negative
9787,Not satisfied,1,Negative
5577,Great product!,5,Positive
2629,Great product!,3,Neutral
4195,Not satisfied,2,Negative
3209,Poor packaging,3,Neutral
759,Fast delivery,4,Positive
7832,Product quality average,5,Positive
8417,Great product!,3,Neutral
1195,Product quality average,3,Neutral
1671,Poor packaging,2,Negative
8882,Loved it!,2,Negative
5553,Terrible experience,5,Positive
3230,Terrible experience,4,Positive
5080,Not satisfied,3,Neutral
5747,Product quality average,1,Negative
3461,Terrible experience,4,Positive
7968,Poor packaging,1,Negative
3914,Not satisfied,1,Negative
6915,Fast delivery,1,Negative
6467,Poor packaging,1,Negative
2638,Terrible experience,5,Positive
8486,Great product!,2,Negative
4234,Product quality average,5,Positive
8208,Fast delivery,4,Positive
3179,Excellent service,3,Neutral
9678,Excellent service,5,Positive
2926,Loved it!,1,Negative
2036,Terrible experience,3,Neutral
5953,Great product!,4,Positive
6133,Fast delivery,4,Positive
8874,Not satisfied,2,Negative
3846,Fast delivery,4,Positive
964,Terrible experience,1,Negative
1062,Product quality average,2,Negative
8131,Loved it!,1,Negative
3646,Great product!,3,Neutral
4388,Fast delivery,3,Neutral
8643,Product quality average,2,Negative
2124,Great product!,3,Neutral
8939,Poor packaging,3,Neutral
1785,Product quality average,1,Negative
5844,Excellent service,5,Positive
4056,Product quality average,5,Positive
5634,Product quality average,4,Positive
4647,Great product!,3,Neutral
2132,Great product!,2,Negative
2779,Great product!,4,Positive
6046,Poor packaging,5,Positive
9356,Loved it!,2,Negative
3043,Fast delivery,5,Positive
2229,Poor packaging,2,Negative
8520,Product quality average,4,Positive
1007,Fast delivery,2,Negative
6908,Loved it!,4,Positive
1929,Not satisfied,3,Neutral
9157,Poor packaging,1,Negative
3717,Loved it!,1,Negative
7720,Product quality average,4,Positive
6297,Product quality average,5,Positive
6962,Loved it!,1,Negative
8735,Excellent service,5,Positive
3341,Fast delivery,4,Positive
2778,Product quality average,1,Negative
507,Excellent service,3,Neutral
2956,Terrible experience,1,Negative
7396,Poor packaging,2,Negative
1176,Not satisfied,2,Negative
8854,Great product!,2,Negative
1375,Fast delivery,5,Positive
7775,Product quality average,3,Neutral
2874,Loved it!,4,Positive
11,Product quality average,1,Negative
9398,Excellent service,3,Neutral
2884,Great product!,1,Negative
5115,Product quality average,3,Neutral
7273,Not satisfied,3,Neutral
7790,Poor packaging,2,Negative
727,Fast delivery,4,Positive
770,Poor packaging,3,Neutral
4132,Poor packaging,1,Negative
2484,Fast delivery,4,Positive
2689,Great product!,4,Positive
4850,Poor packaging,3,Neutral
4422,Not satisfied,2,Negative
4192,Fast delivery,4,Positive
4648,Great product!,3,Neutral
3310,Excellent service,5,Positive
7817,Great product!,3,Neutral
7186,Great product!,3,Neutral
221,Fast delivery,2,Negative
8129,Excellent service,1,Negative
4400,Terrible experience,1,Negative
7158,Product quality average,2,Negative
4079,Fast delivery,1,Negative
3848,Product quality average,1,Negative
6868,Not satisfied,3,Neutral
4948,Product quality average,4,Positive
1666,Terrible experience,1,Negative
897,Terrible experience,1,Negative
7162,Loved it!,3,Neutral
6865,Excellent service,5,Positive
6193,Great product!,3,Neutral
3749,Great product!,2,Negative
3824,Excellent service,3,Neutral
3416,Great product!,2,Negative
854,Excellent service,3,Neutral
6234,Product quality average,1,Negative
6107,Fast delivery,1,Negative
1218,Product quality average,5,Positive
8530,Terrible experience,2,Negative
1728,Product quality average,2,Negative
8687,Poor packaging,2,Negative
9980,Poor packaging,3,Neutral
1053,Poor packaging,1,Negative
8561,Great product!,1,Negative
9474,Excellent service,2,Negative
313,Excellent service,4,Positive
4903,Poor packaging,2,Negative
6146,Poor packaging,5,Positive
3190,Great product!,4,Positive
8387,Great product!,3,Neutral
8406,Terrible experience,3,Neutral
9707,Terrible experience,3,Neutral
9504,Excellent service,3,Neutral
3896,Terrible experience,2,Negative
294,Loved it!,1,Negative
5854,Fast delivery,5,Positive
8286,Excellent service,4,Positive
6534,Excellent service,5,Positive
421,Poor packaging,1,Negative
7288,Not satisfied,4,Positive
4404,Fast delivery,1,Negative
7601,Product quality average,2,Negative
2894,Terrible experience,1,Negative
8961,Not satisfied,2,Negative
7828,Fast delivery,1,Negative
4477,Great product!,4,Positive
8729,Great product!,2,Negative
3023,Terrible experience,2,Negative
6831,Loved it!,2,Negative
3307,Great product!,3,Neutral
3869,Product quality average,4,Positive
7396,Excellent service,3,Neutral
3726,Great product!,3,Neutral
9239,Excellent service,2,Negative
9845,Loved it!,4,Positive
104,Terrible experience,2,Negative
5689,Terrible experience,2,Negative
9563,Terrible experience,5,Positive
3532,Excellent service,3,Neutral
9252,Terrible experience,1,Negative
274,Excellent service,5,Positive
5522,Not satisfied,5,Positive
55,Not satisfied,5,Positive
831,Product quality average,3,Neutral
3956,Poor packaging,1,Negative
8008,Excellent service,3,Neutral
5337,Product quality average,5,Positive
6901,Loved it!,1,Negative
7750,Loved it!,1,Negative
8997,Poor packaging,4,Positive
7557,Not satisfied,1,Negative
4540,Terrible experience,1,Negative
4054,Excellent service,5,Positive
202,Product quality average,5,Positive
1176,Poor packaging,3,Neutral
8344,Poor packaging,3,Neutral
1776,Fast delivery,1,Negative
7935,Excellent service,2,Negative
1441,Great product!,3,Neutral
4998,Excellent service,4,Positive
1007,Loved it!,4,Positive
8049,Not satisfied,2,Negative
3504,Poor packaging,2,Negative
9515,Great product!,1,Negative
3546,Fast delivery,5,Positive
9121,Loved it!,3,Neutral
478,Fast delivery,2,Negative
7446,Product quality average,3,Neutral
7007,Excellent service,2,Negative
9698,Product quality average,1,Negative
9937,Poor packaging,5,Positive
8147,Product quality average,5,Positive
3724,Fast delivery,3,Neutral
2368,Product quality average,3,Neutral
9259,Terrible experience,5,Positive
4698,Product quality average,3,Neutral
476,Not satisfied,4,Positive
9530,Excellent service,1,Negative
9647,Poor packaging,2,Negative
4409,Fast delivery,3,Neutral
9860,Product quality average,2,Negative
7865,Product quality average,3,Neutral
611,Poor packaging,4,Positive
1399,Great product!,1,Negative
5446,Excellent service,2,Negative
226,Fast delivery,4,Positive
3458,Terrible experience,4,Positive
7191,Poor packaging,4,Positive
3469,Product quality average,5,Positive
3410,Terrible experience,3,Neutral
6264,Excellent service,1,Negative
7622,Fast delivery,1,Negative
1565,Poor packaging,2,Negative
8549,Great product!,3,Neutral
2324,Terrible experience,1,Negative
3255,Loved it!,1,Negative
9766,Excellent service,4,Positive
6679,Loved it!,1,Negative
6728,Product quality average,5,Positive
6683,Terrible experience,1,Negative
3973,Excellent service,4,Positive
1632,Loved it!,3,Neutral
4436,Terrible experience,4,Positive
9135,Not satisfied,5,Positive
4107,Excellent service,5,Positive
4047,Great product!,3,Neutral
4863,Terrible experience,1,Negative
3892,Terrible experience,1,Negative
4159,Poor packaging,2,Negative
3477,Terrible experience,5,Positive
4280,Great product!,3,Neutral
1239,Not satisfied,4,Positive
65,Product quality average,2,Negative
9824,Fast delivery,5,Positive
5565,Fast delivery,4,Positive
5635,Poor packaging,4,Positive
1617,Terrible experience,1,Negative
6649,Fast delivery,1,Negative
3500,Loved it!,5,Positive
502,Terrible experience,3,Neutral
5926,Great product!,2,Negative
1460,Poor packaging,2,Negative
4776,Poor packaging,1,Negative
8064,Excellent service,1,Negative
2817,Excellent service,1,Negative
8595,Great product!,1,Negative
9976,Fast delivery,1,Negative
9280,Terrible experience,5,Positive
5794,Poor packaging,5,Positive
3681,Poor packaging,5,Positive
4312,Loved it!,5,Positive
3957,Not satisfied,3,Neutral
8109,Poor packaging,1,Negative
3593,Fast delivery,1,Negative
8789,Not satisfied,2,Negative
3235,Fast delivery,5,Positive
4117,Product quality average,3,Neutral
3017,Not satisfied,3,Neutral
6747,Great product!,4,Positive
6733,Fast delivery,2,Negative
1635,Product quality average,1,Negative
8556,Product quality average,5,Positive
4056,Terrible experience,4,Positive
28,Fast delivery,3,Neutral
4266,Fast delivery,4,Positive
2649,Great product!,5,Positive
1685,Loved it!,2,Negative
6684,Not satisfied,2,Negative
8756,Poor packaging,1,Negative
1944,Not satisfied,1,Negative
656,Not satisfied,5,Positive
9801,Great product!,1,Negative
4045,Product quality average,5,Positive
5076,Poor packaging,2,Negative
8452,Loved it!,5,Positive
5678,Excellent service,3,Neutral
3823,Product quality average,5,Positive
9361,Not satisfied,4,Positive
3728,Product quality average,2,Negative
9857,Terrible experience,4,Positive
3886,Product quality average,1,Negative
2468,Product quality average,4,Positive
2603,Not satisfied,2,Negative
3804,Not satisfied,1,Negative
2740,Loved it!,3,Neutral
9526,Poor packaging,1,Negative
9662,Fast delivery,4,Positive
4306,Fast delivery,2,Negative
24,Not satisfied,4,Positive
9961,Product quality average,5,Positive
6236,Poor packaging,1,Negative
4991,Product quality average,2,Negative
1580,Not satisfied,3,Neutral
3915,Terrible experience,5,Positive
4782,Product quality average,4,Positive
8505,Fast delivery,1,Negative
9836,Not satisfied,1,Negative
4253,Terrible experience,2,Negative
551,Poor packaging,2,Negative
7402,Fast delivery,2,Negative
930,Loved it!,3,Neutral
9499,Product quality average,5,Positive
9832,Excellent service,2,Negative
8711,Great product!,1,Negative
7049,Fast delivery,1,Negative
4114,Loved it!,5,Positive
7635,Great product!,5,Positive
2209,Terrible experience,3,Neutral
8389,Terrible experience,3,Neutral
8521,Terrible experience,4,Positive
2956,Excellent service,5,Positive
5868,Excellent service,3,Neutral
3835,Not satisfied,2,Negative
2662,Great product!,4,Positive
4990,Not satisfied,5,Positive
699,Product quality average,3,Neutral
2769,Fast delivery,5,Positive
4884,Fast delivery,3,Neutral
9890,Great product!,1,Negative
3774,Fast delivery,5,Positive
9436,Terrible experience,4,Positive
9207,Loved it!,1,Negative
4027,Excellent service,5,Positive
7606,Great product!,5,Positive
210,Excellent service,2,Negative
3699,Loved it!,4,Positive
5303,Terrible experience,4,Positive
7269,Terrible experience,5,Positive
4649,Fast delivery,5,Positive
5945,Product quality average,5,Positive
3273,Not satisfied,4,Positive
1910,Poor packaging,5,Positive
4715,Excellent service,1,Negative
2874,Excellent service,3,Neutral
9440,Not satisfied,2,Negative
8179,Great product!,2,Negative
3132,Loved it!,1,Negative
9207,Loved it!,5,Positive
3590,Fast delivery,4,Positive
7980,Poor packaging,4,Positive
5275,Excellent service,1,Negative
5886,Loved it!,3,Neutral
3547,Poor packaging,2,Negative
8402,Excellent service,2,Negative
5734,Poor packaging,3,Neutral
1720,Excellent service,3,Neutral
1098,Loved it!,3,Neutral
5384,Excellent service,1,Negative
4374,Product quality average,1,Negative
6276,Terrible experience,5,Positive
4540,Great product!,1,Negative
98,Fast delivery,3,Neutral
6626,Excellent service,5,Positive
7445,Not satisfied,2,Negative
8087,Not satisfied,1,Negative
4114,Terrible experience,4,Positive
317,Fast delivery,1,Negative
6418,Poor packaging,2,Negative
4393,Excellent service,3,Neutral
7608,Poor packaging,3,Neutral
666,Fast delivery,1,Negative
6931,Great product!,4,Positive
7361,Terrible experience,3,Neutral
5476,Not satisfied,1,Negative
9930,Fast delivery,3,Neutral
6392,Great product!,2,Negative
9504,Excellent service,3,Neutral
